,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2008,24763250.0,2674500.0,,,
September 2008,24763250.0,2674500.0,,,
December 2008,24763250.0,2674500.0,,,
March 2009,24763250.0,2674500.0,,,
June 2009,26347000.0,3823000.0,,,
September 2009,27477000.0,3898000.0,,,
December 2009,24840000.0,3409000.0,,,
March 2010,29718000.0,4307000.0,,,
June 2010,27465000.0,4425000.0,22331750.0,519834000.0,317596000.0
September 2010,26428000.0,3881000.0,22331750.0,549351000.0,345583000.0
December 2010,25152000.0,3733000.0,22331750.0,568260000.0,362756000.0
March 2011,31874000.0,3861000.0,22331750.0,597308000.0,390739000.0
June 2011,58463000.0,4895000.0,-6374000.0,633127000.0,425889000.0
September 2011,70108000.0,5769000.0,-30179000.0,,
December 2011,43669000.0,3775000.0,-9131000.0,1982498000.0,152650000.0
March 2012,46938000.0,4385000.0,-10337000.0,1958711000.0,142909000.0
June 2012,44111000.0,4885000.0,-10635000.0,1949153000.0,135567000.0
September 2012,46591000.0,4537000.0,-10399000.0,1931305000.0,130599000.0
December 2012,43351000.0,4854000.0,-5913000.0,1921784000.0,133226000.0
March 2013,56964000.0,7037000.0,-12195000.0,1913570000.0,136909000.0
June 2013,50003000.0,8130000.0,-7760000.0,2000970000.0,160282000.0
September 2013,45491000.0,7310000.0,-787000.0,1980722000.0,155016000.0
December 2013,49786000.0,6738000.0,-7355000.0,1986746000.0,172842000.0
March 2014,213092000.0,6892000.0,-166355000.0,1965422000.0,162353000.0
June 2014,51740000.0,7078000.0,-5479000.0,1824414000.0,163234000.0
September 2014,52153000.0,7115000.0,-9077000.0,1798520000.0,151938000.0
December 2014,48756000.0,7280000.0,-39440000.0,1798520000.0,151938000.0
March 2015,49719000.0,7318000.0,-6729000.0,1770241000.0,149780000.0
June 2015,49560000.0,6830000.0,-7217000.0,1752686000.0,144976000.0
September 2015,50173000.0,6760000.0,-11796000.0,1742058000.0,149295000.0
December 2015,49670000.0,6910000.0,-8423000.0,1713607000.0,140603000.0
March 2016,57686000.0,9755000.0,-14654000.0,1696680000.0,135842000.0
June 2016,53916000.0,8997000.0,-8660000.0,1707633000.0,127679000.0
September 2016,53308000.0,8800000.0,-11213000.0,1699290000.0,133175000.0
December 2016,50594000.0,8828000.0,-7750000.0,1670094000.0,125299000.0
