,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2012,1896024.5,756096.0,2382952.0,116828287.0,75104458.0,41723829.0
June 2012,1896024.5,620090.0,905228.0,133430295.0,86062878.0,47367417.0
September 2012,1896024.5,630083.0,594518.0,130142430.0,84040078.0,46102352.0
December 2012,1896024.5,871014.0,2166781.0,160284990.0,108995175.0,51289815.0
March 2013,1472243.0,689665.0,2236873.0,163738877.0,114289319.0,49449558.0
June 2013,2076190.0,672491.0,-1044300.0,277441527.0,148532680.0,128908847.0
September 2013,3497179.0,500864.0,-7689042.0,216947579.0,89367304.0,127580275.0
December 2013,13138729.0,1865710.0,-14644254.0,204306730.0,80011736.0,124294994.0
March 2014,7714280.0,1172257.0,-14086160.0,255106039.0,131457529.0,123648510.0
June 2014,4580745.0,971673.0,11157085.0,270294981.0,146098513.0,124196468.0
September 2014,2900211.0,391097.0,13533702.0,334245511.0,208850377.0,125395134.0
December 2014,2964537.0,220610.0,1666711.0,323073352.0,138327197.0,184746155.0
March 2015,4465563.0,571020.0,6131653.0,371105293.0,186457396.0,184647897.0
June 2015,4492150.0,571621.0,5425502.0,393600727.0,210020355.0,183580372.0
September 2015,9557864.0,785450.0,2343195.0,367672482.0,189772837.0,177899645.0
December 2015,13856064.0,1554420.0,765145.0,371469024.0,190867027.0,180601997.0
March 2016,8285185.0,205968.0,88420.0,386883196.0,211199129.0,175684067.0
June 2016,10849830.0,494193.0,2793180.0,421832467.0,237245862.0,184586605.0
September 2016,1270319.0,522806.0,-565941.0,421634084.0,236689100.0,184944984.0
December 2016,28332732.0,25281683.0,-8826416.0,439698185.0,264025932.0,175672253.0
March 2017,29447335.0,20769732.0,-24153435.0,410531810.0,229681253.0,180850557.0
June 2017,7102946.0,5142041.0,-11558017.0,427401748.0,248707350.0,178694398.0
September 2017,3070403.0,657851.0,1918076.0,443889919.0,246131872.0,197758047.0
December 2017,805744.0,1058461.0,5445902.0,438332844.0,238312887.0,200019957.0
March 2018,1107352.0,757298.0,3727995.0,465721928.0,224103964.0,241617964.0
June 2018,4732325.0,642889.0,1374525.0,432356820.0,143640700.0,288716120.0
September 2018,8661492.0,5691649.0,-6521399.0,446900234.0,162575519.0,284324715.0
December 2018,7384624.0,2992542.0,-4275820.0,428829264.0,167349788.0,261479476.0
March 2019,3194964.0,537433.0,-4409472.0,428335711.0,168471064.0,259864647.0
June 2019,7155866.0,632590.0,-7318158.0,409153877.0,161673143.0,247480734.0
September 2019,4959917.0,596187.0,12089441.0,385844117.0,210123947.0,175720170.0
December 2019,9210626.0,4441537.0,-7550538.0,371218396.0,195572436.0,175645960.0
March 2020,4585281.0,640240.0,-1574646.0,346983814.0,177432424.0,169551390.0
June 2020,-8086816.0,1149901.0,4055046.0,344358145.0,181403934.0,162954211.0
September 2020,6288718.0,987285.0,-1458263.0,348582939.0,183776581.0,164806358.0
December 2020,9946354.0,4468886.0,-11416301.0,77965.0,307115576.0,188134264.0
March 2021,27201586.0,21624597.0,-6402720.0,484571960.0,322355382.0,162216578.0
June 2021,-38271673.0,3564905.0,40929474.0,503862260.0,353984321.0,149877939.0
September 2021,11769470.0,6747934.0,-7868819.0,492742350.0,338062479.0,154679871.0
December 2021,14212274.0,7034550.0,-3794137.0,520160272.0,342608136.0,177552136.0
March 2022,8090816.0,1140586.0,-1616056.0,509030721.0,332309538.0,176721183.0
June 2022,9000450.0,1253843.0,-1937271.0,496876597.0,330951772.0,165924825.0
