,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2008,89000000.0,51000000.0,-359000000.0,,
December 2008,89000000.0,51000000.0,-359000000.0,,
March 2009,200250000.0,101750000.0,-633000000.0,,
June 2009,200250000.0,101750000.0,-633000000.0,,
September 2009,68500000.0,48500000.0,102000000.0,11459000000.0,3344000000.0
December 2009,68500000.0,48500000.0,102000000.0,11726000000.0,3769000000.0
March 2010,79500000.0,51500000.0,263000000.0,,
June 2010,62500000.0,138500000.0,676000000.0,,
September 2010,92500000.0,70000000.0,-334000000.0,14693000000.0,6333000000.0
December 2010,92500000.0,70000000.0,489000000.0,14617000000.0,5783000000.0
March 2011,93500000.0,76000000.0,-417000000.0,14398000000.0,5654000000.0
June 2011,117500000.0,75000000.0,492000000.0,14570000000.0,6045000000.0
September 2011,115000000.0,75500000.0,-627000000.0,14752000000.0,5832000000.0
December 2011,115000000.0,75500000.0,440000000.0,14211000000.0,5491000000.0
March 2012,231000000.0,156000000.0,-320000000.0,14139000000.0,5659000000.0
June 2012,457000000.0,313000000.0,-243000000.0,14316000000.0,5630000000.0
September 2012,224000000.0,119000000.0,-275000000.0,14328000000.0,5758000000.0
December 2012,214000000.0,123000000.0,-286000000.0,14067000000.0,5315000000.0
March 2013,226000000.0,127000000.0,43000000.0,13912000000.0,5364000000.0
June 2013,267000000.0,193000000.0,1708000000.0,14055000000.0,5886000000.0
September 2013,320000000.0,176000000.0,358000000.0,19118000000.0,8911000000.0
December 2013,344000000.0,177000000.0,731000000.0,19794000000.0,9369000000.0
March 2014,349000000.0,174000000.0,806000000.0,20615000000.0,9991000000.0
June 2014,358000000.0,180000000.0,1150000000.0,20495000000.0,9705000000.0
September 2014,188000000.0,96500000.0,501500000.0,22416000000.0,10245000000.0
December 2014,188000000.0,96500000.0,501500000.0,22542000000.0,9672000000.0
March 2015,191000000.0,90500000.0,432500000.0,23818000000.0,9918000000.0
June 2015,215000000.0,78500000.0,58500000.0,25136000000.0,10008000000.0
September 2015,210500000.0,89500000.0,412500000.0,24143000000.0,8596000000.0
December 2015,210500000.0,89500000.0,-206500000.0,24388000000.0,8510000000.0
March 2016,192500000.0,85500000.0,109500000.0,24819000000.0,8805000000.0
June 2016,189500000.0,62500000.0,-324500000.0,27001000000.0,10110000000.0
September 2016,235000000.0,79500000.0,154500000.0,27540000000.0,9495000000.0
December 2016,235000000.0,79500000.0,25500000.0,27836000000.0,9504000000.0
March 2017,238000000.0,107500000.0,868500000.0,32355000000.0,9945000000.0
June 2017,196000000.0,96500000.0,2368000000.0,33267000000.0,11023000000.0
September 2017,448000000.0,191000000.0,2678000000.0,35336000000.0,12457000000.0
December 2017,-80000000.0,-15000000.0,-514000000.0,37191000000.0,13358000000.0
March 2018,603000000.0,211000000.0,3823000000.0,41263000000.0,15836000000.0
June 2018,1170000000.0,426000000.0,4325000000.0,41845000000.0,15499000000.0
September 2018,611000000.0,209000000.0,3293000000.0,43376000000.0,16039000000.0
December 2018,601000000.0,209000000.0,1619000000.0,44595000000.0,15039000000.0
March 2019,606000000.0,206000000.0,840000000.0,47487000000.0,16550000000.0
June 2019,623000000.0,212000000.0,561000000.0,46288000000.0,15066000000.0
September 2019,640000000.0,211000000.0,491000000.0,48887000000.0,16503000000.0
December 2019,681000000.0,223000000.0,405000000.0,49649000000.0,16167000000.0
March 2020,649000000.0,216000000.0,803000000.0,49648000000.0,15976000000.0
June 2020,306500000.0,124000000.0,494000000.0,52005000000.0,17899000000.0
September 2020,323500000.0,107000000.0,494000000.0,53678000000.0,17965000000.0
December 2020,323500000.0,107000000.0,309000000.0,53691000000.0,16529000000.0
March 2021,317500000.0,107000000.0,294000000.0,54135000000.0,17279000000.0
June 2021,352500000.0,123000000.0,1441000000.0,55943000000.0,18561000000.0
September 2021,356000000.0,129500000.0,1153000000.0,58849000000.0,19907000000.0
December 2021,356000000.0,129500000.0,1153000000.0,61246000000.0,20191000000.0
March 2022,436000000.0,133500000.0,1110000000.0,63696000000.0,21502000000.0
June 2022,337000000.0,130500000.0,1516000000.0,65296000000.0,22708000000.0
September 2022,1631000000.0,543000000.0,3755000000.0,66283000000.0,21781000000.0
