,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,13024.0,-103328.5,-211219.25,,,
June 2010,13024.0,-103328.5,-211219.25,,,
September 2010,12061.0,-108137.0,-211219.25,,,
December 2010,6756.0,,-211219.25,316007.0,210807.0,105200.0
March 2011,10645.0,-93485.0,-211113.0,,,
June 2011,9310.0,-93485.0,-220991.0,,,
September 2011,8937.0,-49101.0,-180923.0,317044.0,122269.0,194775.0
December 2011,8873.0,,-168267.0,317790.0,123015.0,194775.0
March 2012,7770.0,,-174185.0,,,
June 2012,8822.0,,-661715.0,,,
September 2012,7513.0,,-113692.0,319637.0,124862.0,194775.0
December 2012,7558.0,,437148.0,148268.0,58493.0,89775.0
March 2013,7066.0,,-621496.0,156027.0,66252.0,89775.0
June 2013,5896.0,,-244039.0,146718.0,56943.0,89775.0
September 2013,6926.0,,-228384.0,145942.0,56167.0,89775.0
December 2013,6748.0,,-331622.0,148935.0,59160.0,89775.0
March 2014,6455.0,,-706576.0,404395.0,314120.0,90275.0
June 2014,5772.0,,-417294.0,,,
September 2014,193174.0,,-763413.0,473998.0,296911.0,177087.0
December 2014,259902.0,,-793717.0,476438.0,282338.0,194100.0
March 2015,145197.0,,-368056.0,412272.0,216835.0,195437.0
June 2015,127912.0,,-429531.0,612042.0,194809.0,417233.0
September 2015,163291.0,,-876003.5,,,
December 2015,163291.0,,-876003.5,498520.0,126455.0,372065.0
