,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
December 2007,89822000.0,11574000.0,,
March 2008,89822000.0,11574000.0,,
June 2008,89822000.0,11574000.0,,
September 2008,89822000.0,11574000.0,,
December 2008,87337500.0,5279000.0,,
March 2009,87337500.0,5279000.0,,
June 2009,87815000.0,5521000.0,,
September 2009,87313000.0,16676000.0,,
December 2009,107925000.0,-1006000.0,798850000.0,357619000.0
March 2010,79680000.0,19058000.0,,
June 2010,87559000.0,9244000.0,,
September 2010,86964000.0,21275000.0,860320000.0,394377000.0
December 2010,81797000.0,20521000.0,936823000.0,483858000.0
March 2011,81317000.0,17960000.0,965832000.0,517153000.0
June 2011,88006000.0,8601000.0,960229000.0,518757000.0
September 2011,90957000.0,11679000.0,910760000.0,468422000.0
December 2011,87130000.0,7489000.0,864263000.0,407777000.0
March 2012,92587000.0,-1908000.0,908880000.0,451716000.0
June 2012,72935000.0,5838000.0,899311000.0,450951000.0
September 2012,-39143000.0,36025000.0,906326000.0,471755000.0
December 2012,63172000.0,31118000.0,884977000.0,526818000.0
March 2013,58830000.0,3910000.0,780374000.0,432841000.0
June 2013,59398000.0,24843000.0,711093000.0,357848000.0
September 2013,53874000.0,15036000.0,686590000.0,335637000.0
December 2013,52655000.0,11100000.0,682187000.0,337811000.0
March 2014,53169000.0,12799000.0,690434000.0,347691000.0
June 2014,51982000.0,11095000.0,673349000.0,321107000.0
September 2014,59728000.0,14464000.0,676644000.0,352682000.0
December 2014,74939000.0,-971000.0,702756000.0,385673000.0
March 2015,75806000.0,5769000.0,889592000.0,312298000.0
June 2015,70911000.0,-4126000.0,877018000.0,312579000.0
September 2015,77402000.0,-9473000.0,886634000.0,330367000.0
December 2015,67026000.0,3216000.0,877123000.0,323409000.0
March 2016,67539000.0,7275000.0,876868000.0,330895000.0
June 2016,71223000.0,7576000.0,834230000.0,299373000.0
September 2016,163550000.0,-73793000.0,832779000.0,308963000.0
December 2016,73990000.0,-525000.0,754827000.0,336053000.0
March 2017,55562000.0,10341000.0,741131000.0,336938000.0
June 2017,58936000.0,11172000.0,737064000.0,311308000.0
September 2017,69311000.0,16429000.0,725816000.0,261627000.0
December 2017,59376000.0,12912000.0,718718000.0,263407000.0
March 2018,57671000.0,15403000.0,683140000.0,237652000.0
June 2018,56804000.0,14390000.0,636973000.0,200621000.0
September 2018,70343000.0,18430000.0,625432000.0,197394000.0
December 2018,58101000.0,9402000.0,640609000.0,231505000.0
March 2019,67643000.0,8181000.0,615891000.0,215684000.0
June 2019,69931000.0,13557000.0,829905000.0,204306000.0
September 2019,102298000.0,-4740000.0,859925000.0,236294000.0
December 2019,64085000.0,21116000.0,881271000.0,284665000.0
March 2020,60815000.0,16968000.0,890182000.0,274738000.0
June 2020,61768000.0,23977000.0,895602000.0,291398000.0
September 2020,85640000.0,17661000.0,919468000.0,320206000.0
December 2020,75873000.0,18961000.0,1041782000.0,238935000.0
March 2021,80896000.0,13557000.0,1027057000.0,239309000.0
June 2021,81303000.0,30976000.0,1239994000.0,470968000.0
September 2021,98690000.0,14926000.0,1275487000.0,508897000.0
December 2021,92278000.0,20454000.0,1363537000.0,337808000.0
March 2022,84555000.0,29110000.0,1353116000.0,342622000.0
June 2022,95400000.0,21797000.0,1354582000.0,355869000.0
