,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,1546611.0,656165.0,-1264862.0,,,
June 2010,2290438.0,1362805.0,-1707070.0,,,
September 2010,2239548.0,1469027.0,-1764385.0,,,
December 2010,2744901.0,1742567.0,-2065697.0,11227593.0,6972917.0,4254676.0
March 2011,2496886.0,1407711.0,-1715012.0,,,
June 2011,2549481.0,1591173.0,-1670186.0,9030028.0,4804650.0,4225378.0
September 2011,3237630.0,1239345.0,-4871176.0,9573702.0,5423445.0,4150257.0
December 2011,-1497006.0,-2542914.0,2305936.0,11930805.0,4498345.0,7432460.0
March 2012,1276935.0,285782.0,-590247.0,11510152.0,3316918.0,8193234.0
June 2012,1194329.0,279073.0,-515132.0,11065208.0,2911526.0,8153682.0
September 2012,1187554.0,215632.0,-591526.0,13448328.0,4744684.0,8703644.0
December 2012,1176533.0,209534.0,-543905.0,12041905.0,3443911.0,8597994.0
March 2013,1166801.0,232819.0,-668892.0,12524666.0,3918580.0,8606086.0
June 2013,1081655.0,210850.0,-399210.0,12143230.0,3508625.0,8634605.0
September 2013,951452.0,111636.0,-424107.0,12376826.0,3660761.0,8716065.0
December 2013,1433952.0,150743.0,-969636.0,12008014.0,3594921.0,8413093.0
March 2014,976527.0,81947.0,-452205.0,11540701.0,3190503.0,8350198.0
June 2014,925298.0,130537.0,-528298.0,11407226.0,3040051.0,8367175.0
September 2014,922121.0,155802.0,-267487.0,11345528.0,3029574.0,8315954.0
December 2014,939053.0,95920.0,-297087.0,10950137.0,2742604.0,8207533.0
March 2015,877627.0,92747.0,-171548.0,11021361.0,2831783.0,8189578.0
June 2015,990780.0,142684.0,-447492.0,11556767.0,3414714.0,8142053.0
September 2015,1164605.0,319674.0,-644488.0,11313255.0,3195328.0,8117927.0
December 2015,1111608.0,266348.0,-554697.0,11243227.0,3137558.0,8105669.0
March 2016,1040249.0,148608.0,-374518.0,11061715.0,2921958.0,8139757.0
June 2016,1127579.0,134409.0,-445427.0,11063996.0,2926776.0,8137220.0
September 2016,952545.0,118693.0,-539357.0,11454651.0,3338561.0,8116090.0
December 2016,1227202.0,109573.0,-519810.0,11379265.0,3301482.0,8077783.0
March 2017,1492653.0,124670.0,-786266.0,14071900.0,6024338.0,8047562.0
June 2017,1167927.0,76982.0,-602195.0,11799605.0,3799407.0,8000198.0
September 2017,1388813.0,65911.0,-1582165.0,12566309.0,3785932.0,8780377.0
December 2017,1253865.0,109135.0,-786658.0,12005294.0,3727959.0,8277335.0
March 2018,1209013.0,106420.0,34404.0,12832647.0,4444838.0,8387809.0
June 2018,1228136.0,84464.0,-332279.0,12471386.0,4104107.0,8367279.0
September 2018,1186945.0,86710.0,-333222.0,12896763.0,4577904.0,8318859.0
December 2018,1356263.0,191009.0,-213479.0,12990076.0,4729180.0,8260896.0
March 2019,1296866.0,46304.0,-51958.0,14115760.0,5128899.0,8986861.0
June 2019,1246979.0,50354.0,-1157194.0,14297776.0,5376764.0,8921012.0
September 2019,1293898.0,65995.0,236462.0,14865199.0,5978581.0,8886618.0
December 2019,1386268.0,100722.0,-550274.0,15256795.0,6319349.0,8937446.0
March 2020,1576571.0,46928.0,-422494.0,17158384.0,6371398.0,10786986.0
June 2020,1351751.0,41465.0,229328.0,14913582.0,4218852.0,10694730.0
September 2020,1399392.0,57051.0,307050.0,14961858.0,4366303.0,10595555.0
December 2020,1547986.0,74054.0,2088767.0,17096749.0,3994377.0,13102372.0
March 2021,1611686.0,37237.0,-601152.0,15964785.0,2679099.0,13285686.0
June 2021,1573206.0,71979.0,-181387.0,15809746.0,2403616.0,13406130.0
September 2021,1609758.0,73886.0,-136869.0,15924694.0,2695022.0,13229672.0
December 2021,1623942.0,88612.0,17061.0,16327142.0,3257724.0,13069418.0
March 2022,2052786.0,206414.0,1255045.0,17053138.0,6282620.0,10770518.0
June 2022,1752639.0,87642.0,-272048.0,16552064.0,5890629.0,10661435.0
