,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,27916500.0,4533500.0,22126500.0,,,,
June 2009,27916500.0,4533500.0,22126500.0,,,,
September 2009,27916500.0,4533500.0,22126500.0,,,,
December 2009,27916500.0,4533500.0,22126500.0,,,,
March 2010,31637000.0,3950000.0,26447000.0,19665750.0,,,
June 2010,31876000.0,4403000.0,26208000.0,19665750.0,,,
September 2010,33145000.0,4345000.0,27553000.0,19665750.0,,,
December 2010,29640000.0,4904000.0,23463000.0,19665750.0,621129000.0,318956000.0,
March 2011,33785000.0,4795000.0,27395000.0,21578000.0,,,
June 2011,34703000.0,4662000.0,28441000.0,25269000.0,696489000.0,393715000.0,
September 2011,38897000.0,5297000.0,32015000.0,24939000.0,687060000.0,388243000.0,
December 2011,35405000.0,4685000.0,28889000.0,15238000.0,678424000.0,378382000.0,
March 2012,35038000.0,5161000.0,28409000.0,17563000.0,716584000.0,416698000.0,
June 2012,37466000.0,4887000.0,31189000.0,22963000.0,725370000.0,403096000.0,
September 2012,37705000.0,5505000.0,30601000.0,22778000.0,763347000.0,429742000.0,
December 2012,41388000.0,5678000.0,34078000.0,12029000.0,777728000.0,445465000.0,
March 2013,36489000.0,5715000.0,29202000.0,11488000.0,787814000.0,465886000.0,
June 2013,42175000.0,5793000.0,34452000.0,26648000.0,959815000.0,516060000.0,
September 2013,43401000.0,6217000.0,34437000.0,26990000.0,1006931000.0,557272000.0,
December 2013,44286000.0,6690000.0,34566000.0,23658000.0,1024373000.0,565599000.0,150173000.0
March 2014,44904000.0,7574000.0,34171000.0,25389000.0,1095666000.0,597521000.0,158517000.0
June 2014,49276000.0,7810000.0,38328000.0,24578000.0,1128899000.0,629400000.0,158659000.0
September 2014,47250000.0,7449000.0,36647000.0,29940000.0,1133815000.0,645634000.0,157260000.0
December 2014,49168000.0,8289000.0,37829000.0,19511000.0,1070826000.0,554024000.0,
March 2015,46782000.0,7384000.0,36345000.0,19995000.0,1059015000.0,566862000.0,
June 2015,49110000.0,7361000.0,38772000.0,28684000.0,1099291000.0,603122000.0,
September 2015,77598000.0,7479000.0,37002000.0,11324000.0,1091877000.0,613774000.0,
December 2015,52852000.0,8578000.0,41595000.0,20863000.0,1065475000.0,583929000.0,
March 2016,54727000.0,8565000.0,42366000.0,19289000.0,1403110000.0,605788000.0,
June 2016,68164000.0,11916000.0,51092000.0,27152000.0,1341798000.0,519877000.0,
September 2016,86233000.0,10403000.0,56589000.0,30802000.0,1458103000.0,555169000.0,
December 2016,73349000.0,11314000.0,56082000.0,27245000.0,1491194000.0,612081000.0,
March 2017,64798000.0,12151000.0,46703000.0,38891000.0,1544046000.0,634225000.0,
June 2017,72338000.0,12729000.0,53438000.0,48638000.0,1622191000.0,704852000.0,
September 2017,75042000.0,11991000.0,56759000.0,42808000.0,1702192000.0,759364000.0,
December 2017,75844000.0,13618000.0,55933000.0,,1740102000.0,792340000.0,
March 2018,112052000.0,22540000.0,77514000.0,,2627510000.0,973062000.0,
June 2018,109365000.0,22748000.0,73244000.0,,2587994000.0,958201000.0,
September 2018,103366000.0,20454000.0,69782000.0,,2663486000.0,1052634000.0,
December 2018,103583000.0,21522000.0,55789000.0,,2614306000.0,1032517000.0,
March 2019,94555000.0,21409000.0,62955000.0,,2625018000.0,1030145000.0,
June 2019,89174000.0,21458000.0,57666000.0,,2621585000.0,1039549000.0,
September 2019,83779000.0,19728000.0,54224000.0,,2551361000.0,1007592000.0,
December 2019,81150000.0,17944000.0,53248000.0,,2559898000.0,1004394000.0,
March 2020,78962000.0,14595000.0,54386000.0,,2612629000.0,1092483000.0,
June 2020,111852000.0,13161000.0,53199000.0,,2611058000.0,1119165000.0,
September 2020,73618000.0,13049000.0,50465000.0,,2654370000.0,1148934000.0,
December 2020,74368000.0,11733000.0,46457000.0,,2747593000.0,1217309000.0,
March 2021,83985000.0,14739000.0,58288000.0,,2786870000.0,1192412000.0,
June 2021,101139000.0,16394000.0,73315000.0,,2927498000.0,1318918000.0,
September 2021,94465000.0,15779000.0,67468000.0,,3038518000.0,1435936000.0,
December 2021,106695000.0,19028000.0,76386000.0,,3151704000.0,1270211000.0,
March 2022,108006000.0,19556000.0,75508000.0,,3193168000.0,1318210000.0,
June 2022,128807000.0,23488000.0,93093000.0,,3544469000.0,1718825000.0,
