,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,5895.5,4421.0,-17528.0,,
June 2010,5895.5,4421.0,-17528.0,,
September 2010,9480.0,9370.0,-25513.0,,
December 2010,65065.0,64955.0,-5756.0,12418.0,11870.0
March 2011,33397.0,33287.0,-22976.0,,
June 2011,22686.0,22576.0,-8993.0,,
September 2011,8773.0,8663.0,-1751.0,6056.0,5839.0
December 2011,12619.0,12401.0,-7755.0,6999.0,6999.0
March 2012,83334.0,83334.0,-83646.0,3084.0,3084.0
June 2012,72729.0,72729.0,-72729.0,1424.0,1424.0
September 2012,,,,,
