,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,,27915.0,,
June 2010,,-855.0,,
September 2010,,37805.0,,
December 2010,,-116366.0,74080.0,70720.0
March 2011,,-876168.0,,
June 2011,,-781675.0,482348.0,433825.0
September 2011,,-2791249.0,362609.0,314114.0
December 2011,,4052457.0,288200.0,244922.0
March 2012,,-283235.6666666667,248494.0,208059.0
June 2012,,-283235.6666666667,,
September 2012,,-283235.6666666667,1852667.0,610719.0
December 2012,,-1336597.0,1279491.0,472004.0
March 2013,-1178.5,-5345034.5,1438906.0,661511.0
June 2013,-1178.5,-5345034.5,3412504.0,1510127.0
September 2013,,-5345034.5,3081242.0,1213802.0
December 2013,,-5345034.5,5757370.0,3381915.0
March 2014,,-21656524.75,7578140.0,2649707.0
June 2014,,-21656524.75,,
September 2014,,-21656524.75,2793736.0,1227832.0
December 2014,,-21656524.75,2361757.0,1244963.0
March 2015,,-1422211.25,2110038.0,1023810.0
June 2015,,-1422211.25,1707760.0,655945.0
September 2015,,-1422211.25,1537088.0,515017.0
December 2015,,-1422211.25,1468486.0,475555.0
March 2016,,-1923671.0,1504234.0,540468.0
June 2016,,-1923671.0,1449332.0,514382.0
September 2016,,-1923671.0,,
December 2016,,-1923671.0,534576.0,532686.0
March 2017,,-1330243.5,514649.0,514649.0
June 2017,,-1330243.5,504928.0,504928.0
September 2017,,-1330243.5,860353.0,639622.0
December 2017,,-1330243.5,861866.0,559177.0
March 2018,,-4241875.0,1708883.0,1167008.0
June 2018,,-2082156.0,1118060.0,595923.0
September 2018,,-2253365.0,1219159.0,716762.0
December 2018,,-2867385.0,7217948.0,3224629.0
March 2019,,-2363853.0,5452283.0,1768775.0
June 2019,,-1709750.0,5897676.0,1805501.0
September 2019,,-1999751.0,4625508.0,1596632.0
December 2019,,-1212091.0,4050496.0,762309.0
March 2020,,-1293675.0,3902045.0,829514.0
June 2020,,-610523.0,4355580.0,1498705.0
September 2020,,-1061394.0,4296733.0,1655514.0
December 2020,,-3414246.0,4355229.0,1933185.0
March 2021,,-2876681.0,5146165.0,2943006.0
June 2021,,-909168.0,5081851.0,3097867.0
September 2021,,-609736.0,4528171.0,2757170.0
December 2021,,-1077083.0,4108030.0,2210207.0
March 2022,,-609077.0,3557643.0,1730293.0
June 2022,,-1683831.0,3282557.0,1670683.0
