,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 2017,4948.5,-2698.5,,
September 2017,4948.5,-2698.5,,
December 2017,9813.0,-4613.0,16737.0,16737.0
March 2018,7140.0,-2640.0,,
June 2018,14266.0,-9766.0,,
September 2018,14446.0,-9946.0,,
December 2018,13967.0,-9467.0,21019.0,21019.0
March 2019,81176.0,-46294.0,36078.0,36078.0
June 2019,76104.0,-14501.0,17650.0,17650.0
September 2019,58097.0,-14859.0,11344.0,11344.0
December 2019,218040.0,-5131.0,9854.0,9854.0
March 2020,444287.0,-443375.0,4737.0,4737.0
June 2020,538341.0,-692252.0,63949.0,24961.0
September 2020,706752.0,1025166.0,55730.0,26453.0
December 2020,782534.0,-551460.0,264810.0,245268.0
March 2021,884933.0,-579061.0,2216970.0,2207187.0
June 2021,4496374.0,-1020140.0,86711817.0,18553532.0
September 2021,15157050.0,-5300799.0,86131284.0,15131867.0
