,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2012,,1444.75,-1444.75,,,
December 2012,,1444.75,-1444.75,,,
March 2013,,1444.75,-1444.75,,,
June 2013,,1444.75,-1444.75,,,
September 2013,17044.0,17044.0,0.0,,,
December 2013,17044.0,17044.0,-14757.0,,,
March 2014,17044.0,17044.0,-29954.0,,,
June 2014,17044.0,17044.0,-44644.0,,,
September 2014,55478.0,55478.0,-60222.0,,,
December 2014,26968.0,,-31572.0,,,
March 2015,16377.0,,-21808.0,,,
June 2015,543440.0,,-547595.0,,,
September 2015,15209.0,,-379495.0,,,
December 2015,726514.0,,-1124396.0,,,
March 2016,1511709.0,,-1593412.0,,,
June 2016,49502555.0,,-61829341.0,,,
September 2016,158975.0,,-4681503.0,,,
December 2016,164681.0,,-234380.0,,,
March 2017,153809.0,,-8833307.0,,,
June 2017,-28041.0,,540979.0,,,
September 2017,91443.0,,-93304.0,,,
December 2017,287041.0,,-230508.0,,,
March 2018,215810.0,,-109994.0,,,
June 2018,363624.0,,-1470999.0,,,
September 2018,241981.0,,-192211.0,,,
December 2018,261690.0,,-312821.0,,,
March 2019,235370.0,,-265329.0,,,
June 2019,1554858.0,,-7674385.0,,,
September 2019,206499.0,,-288775.0,,,
December 2019,-16000.0,,-177045.0,,,
March 2020,186673.0,,-270316.0,,,
June 2020,1318771.0,,-1892364.0,,,
September 2020,156445.0,,-1286177.0,,,
December 2020,119892.0,,-382138.0,,,
March 2021,157028.0,,298149.0,,,
June 2021,213563.0,,-15980187.0,,,
September 2021,825907.0,,-966491.0,,,
December 2021,169510.0,,-577068.0,,,
March 2022,76234.0,,-319510.0,,,
