,NetIncomeLoss,Assets,AssetsCurrent
December 2008,-714.0,,
March 2009,-3815.25,,
June 2009,-3815.25,,
September 2009,-3815.25,,
December 2009,-3815.25,,
March 2010,-4700.0,,
June 2010,-5212.0,,
September 2010,-8144.0,,
December 2010,-78246.0,,
March 2011,-183370.0,,
June 2011,-45628.0,,
September 2011,-84180.0,,
December 2011,-3469.0,,
March 2012,-77206.0,,
June 2012,-85389.0,,
September 2012,-68698.0,,
December 2012,-15904.0,,
March 2013,-885.0,,
June 2013,-15417.0,,
September 2013,-5638.0,,
December 2013,-662680.0,,
March 2014,-23028.0,,
June 2014,-19910.0,,
