,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2009,11800000.0,71200000.0,-3800000.0,6073300000.0,,
March 2010,20350000.0,127900000.0,66100000.0,,,
June 2010,20350000.0,112800000.0,159800000.0,6305300000.0,,
September 2010,20350000.0,110000000.0,95300000.0,6636300000.0,,
December 2010,20350000.0,102000000.0,117100000.0,6621100000.0,4385500000.0,2235600000.0
March 2011,27675000.0,117500000.0,156000000.0,7363000000.0,5050600000.0,2312400000.0
June 2011,27675000.0,119200000.0,177500000.0,7539000000.0,5238200000.0,2300800000.0
September 2011,27675000.0,114900000.0,100700000.0,7215900000.0,4991700000.0,2224200000.0
December 2011,27675000.0,134000000.0,106500000.0,7010900000.0,4761500000.0,2249400000.0
March 2012,26075000.0,116100000.0,134100000.0,7536000000.0,5245000000.0,2291000000.0
June 2012,26075000.0,117300000.0,145400000.0,7503600000.0,4964300000.0,2539300000.0
September 2012,26075000.0,113400000.0,121400000.0,7462300000.0,4844000000.0,2618300000.0
December 2012,26075000.0,132500000.0,881900000.0,8194100000.0,4873500000.0,3320600000.0
March 2013,27100000.0,129600000.0,108500000.0,8824200000.0,5536300000.0,3287900000.0
June 2013,27100000.0,127900000.0,137300000.0,8166800000.0,4792400000.0,3374400000.0
September 2013,27100000.0,128600000.0,112800000.0,8464200000.0,5003600000.0,3460600000.0
December 2013,27100000.0,142600000.0,72800000.0,8330900000.0,4922500000.0,3408400000.0
March 2014,25500000.0,136700000.0,122000000.0,8998200000.0,5561000000.0,3437200000.0
June 2014,25500000.0,138000000.0,148500000.0,8961800000.0,5528300000.0,3433500000.0
September 2014,25500000.0,128100000.0,140100000.0,8691200000.0,5333000000.0,3358200000.0
December 2014,25500000.0,127100000.0,261800000.0,9150200000.0,5165600000.0,3947500000.0
March 2015,31700000.0,151700000.0,147300000.0,9618400000.0,5642400000.0,3976000000.0
June 2015,31700000.0,151500000.0,181900000.0,9825400000.0,5807600000.0,4017800000.0
September 2015,31700000.0,137600000.0,181000000.0,9638700000.0,5631800000.0,4006900000.0
December 2015,31700000.0,139700000.0,235300000.0,9405800000.0,5286600000.0,4119200000.0
March 2016,35925000.0,149000000.0,248400000.0,9959500000.0,5775700000.0,4183800000.0
June 2016,35925000.0,154300000.0,282400000.0,10140500000.0,5936200000.0,4204300000.0
September 2016,35925000.0,153600000.0,214400000.0,10277400000.0,6053800000.0,4223600000.0
December 2016,35925000.0,165000000.0,229900000.0,9900600000.0,5649300000.0,4251300000.0
March 2017,36975000.0,155700000.0,305800000.0,10600500000.0,6228900000.0,4371600000.0
June 2017,36975000.0,157200000.0,311900000.0,11237200000.0,6341900000.0,4895300000.0
September 2017,36975000.0,158200000.0,295200000.0,11712000000.0,6563000000.0,5149000000.0
December 2017,36975000.0,164100000.0,400500000.0,11945900000.0,6613000000.0,5332900000.0
March 2018,38375000.0,155400000.0,353700000.0,12681200000.0,7099700000.0,5581500000.0
June 2018,38375000.0,156800000.0,331400000.0,12282400000.0,6828800000.0,5453600000.0
September 2018,38375000.0,150300000.0,252500000.0,12009400000.0,6567700000.0,5441700000.0
December 2018,38375000.0,150300000.0,212200000.0,11600700000.0,6280500000.0,5320200000.0
March 2019,37800000.0,148300000.0,228900000.0,12362000000.0,6597600000.0,5764400000.0
June 2019,37800000.0,157100000.0,182800000.0,12847700000.0,6736300000.0,6111400000.0
September 2019,37800000.0,141900000.0,215900000.0,12753300000.0,6618000000.0,6135300000.0
December 2019,37800000.0,157700000.0,126000000.0,12680700000.0,6406700000.0,6274000000.0
