,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,2827250.0,-27998250.0,,
June 2009,2827250.0,-27998250.0,,
September 2009,2827250.0,-27998250.0,,
December 2009,2827250.0,-27998250.0,,
March 2010,2868000.0,-30157000.0,,
June 2010,2952000.0,-40011000.0,,
September 2010,2887000.0,-3656000.0,,
December 2010,2720000.0,738000.0,689942000.0,248882000.0
March 2011,3088000.0,647000.0,,
June 2011,2925000.0,1622000.0,736385000.0,254581000.0
September 2011,2907000.0,3488000.0,690010000.0,248334000.0
December 2011,3177000.0,2433000.0,665721000.0,239895000.0
March 2012,2962000.0,-7522000.0,660829000.0,235373000.0
June 2012,2869000.0,2226000.0,628643000.0,225529000.0
September 2012,2700000.0,-3657000.0,630777000.0,230068000.0
December 2012,3150000.0,-9082000.0,618843000.0,220849000.0
March 2013,1954000.0,5485000.0,616880000.0,232804000.0
June 2013,2599000.0,-6879000.0,600814000.0,224690000.0
September 2013,2382000.0,2104000.0,626906000.0,244151000.0
December 2013,1970000.0,3443000.0,624064000.0,221472000.0
March 2014,1946000.0,1167000.0,631063000.0,221903000.0
June 2014,2044000.0,764000.0,633389000.0,219485000.0
September 2014,1909000.0,-20472000.0,611248000.0,216575000.0
December 2014,2004000.0,11159000.0,584273000.0,200322000.0
March 2015,1962000.0,1733000.0,561021000.0,185267000.0
June 2015,1892000.0,-703000.0,578180000.0,188594000.0
September 2015,1841000.0,915000.0,570238000.0,184713000.0
December 2015,1709000.0,-6325000.0,550374000.0,173617000.0
March 2016,1940000.0,-1445000.0,564596000.0,182332000.0
June 2016,1545000.0,2110000.0,575577000.0,181509000.0
September 2016,1786000.0,-13339000.0,572562000.0,179366000.0
December 2016,1829000.0,-8944000.0,541913000.0,174406000.0
March 2017,1744000.0,-2834000.0,557119000.0,182192000.0
June 2017,1666000.0,-3411000.0,561504000.0,187715000.0
September 2017,1613000.0,1149000.0,570072000.0,193102000.0
December 2017,1558000.0,-9550000.0,567849000.0,195262000.0
March 2018,1568000.0,2231000.0,574238000.0,199551000.0
June 2018,1613000.0,-4344000.0,547188000.0,196647000.0
