,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
September 1986,-9.573628439715034e-14,9.573628439715034e-14,,
December 1986,-9.573628439715034e-14,9.573628439715034e-14,,
March 1987,-9.573628439715034e-14,9.573628439715034e-14,,
June 1987,-9.573628439715034e-14,9.573628439715034e-14,,
September 1987,-9.573628439715034e-14,9.573628439715034e-14,,
December 1987,-9.573628439715034e-14,9.573628439715034e-14,,
March 1988,-9.573628439715034e-14,9.573628439715034e-14,,
June 1988,-9.573628439715034e-14,9.573628439715034e-14,,
September 1988,-9.573628439715034e-14,9.573628439715034e-14,,
December 1988,-9.573628439715034e-14,9.573628439715034e-14,,
March 1989,-9.573628439715034e-14,9.573628439715034e-14,,
June 1989,-9.573628439715034e-14,9.573628439715034e-14,,
September 1989,-9.573628439715034e-14,9.573628439715034e-14,,
December 1989,-9.573628439715034e-14,9.573628439715034e-14,,
March 1990,-9.573628439715034e-14,9.573628439715034e-14,,
June 1990,-9.573628439715034e-14,9.573628439715034e-14,,
September 1990,-9.573628439715034e-14,9.573628439715034e-14,,
December 1990,-9.573628439715034e-14,9.573628439715034e-14,,
March 1991,-9.573628439715034e-14,9.573628439715034e-14,,
June 1991,-9.573628439715034e-14,9.573628439715034e-14,,
September 1991,-9.573628439715034e-14,9.573628439715034e-14,,
December 1991,-9.573628439715034e-14,9.573628439715034e-14,,
March 1992,-9.573628439715034e-14,9.573628439715034e-14,,
June 1992,-9.573628439715034e-14,9.573628439715034e-14,,
September 1992,-9.573628439715034e-14,9.573628439715034e-14,,
December 1992,-9.573628439715034e-14,9.573628439715034e-14,,
March 1993,-9.573628439715034e-14,9.573628439715034e-14,,
June 1993,-9.573628439715034e-14,9.573628439715034e-14,,
September 1993,-9.573628439715034e-14,9.573628439715034e-14,,
December 1993,-9.573628439715034e-14,9.573628439715034e-14,,
March 1994,-9.573628439715034e-14,9.573628439715034e-14,,
June 1994,-9.573628439715034e-14,9.573628439715034e-14,,
September 1994,-9.573628439715034e-14,9.573628439715034e-14,,
December 1994,-9.573628439715034e-14,9.573628439715034e-14,,
March 1995,-9.573628439715034e-14,9.573628439715034e-14,,
June 1995,-9.573628439715034e-14,9.573628439715034e-14,,
September 1995,-9.573628439715034e-14,9.573628439715034e-14,,
December 1995,-9.573628439715034e-14,9.573628439715034e-14,,
March 1996,-9.573628439715034e-14,9.573628439715034e-14,,
June 1996,-9.573628439715034e-14,9.573628439715034e-14,,
September 1996,-9.573628439715034e-14,9.573628439715034e-14,,
December 1996,-9.573628439715034e-14,9.573628439715034e-14,,
March 1997,-9.573628439715034e-14,9.573628439715034e-14,,
June 1997,-9.573628439715034e-14,9.573628439715034e-14,,
September 1997,-9.573628439715034e-14,9.573628439715034e-14,,
December 1997,-9.573628439715034e-14,9.573628439715034e-14,,
March 1998,-9.573628439715034e-14,9.573628439715034e-14,,
June 1998,-9.573628439715034e-14,9.573628439715034e-14,,
September 1998,-9.573628439715034e-14,9.573628439715034e-14,,
December 1998,-9.573628439715034e-14,9.573628439715034e-14,,
March 1999,-9.573628439715034e-14,9.573628439715034e-14,,
June 1999,-9.573628439715034e-14,9.573628439715034e-14,,
September 1999,-9.573628439715034e-14,9.573628439715034e-14,,
December 1999,-9.573628439715034e-14,9.573628439715034e-14,,
March 2000,-9.573628439715034e-14,9.573628439715034e-14,,
June 2000,-9.573628439715034e-14,9.573628439715034e-14,,
September 2000,-9.573628439715034e-14,9.573628439715034e-14,,
December 2000,-9.573628439715034e-14,9.573628439715034e-14,,
March 2001,-9.573628439715034e-14,9.573628439715034e-14,,
June 2001,-9.573628439715034e-14,9.573628439715034e-14,,
September 2001,-9.573628439715034e-14,9.573628439715034e-14,,
December 2001,-9.573628439715034e-14,9.573628439715034e-14,,
March 2002,-9.573628439715034e-14,9.573628439715034e-14,,
June 2002,-9.573628439715034e-14,9.573628439715034e-14,,
September 2002,-9.573628439715034e-14,9.573628439715034e-14,,
December 2002,-9.573628439715034e-14,9.573628439715034e-14,,
