,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,,77630750.0,-1044750.0,,
June 2009,,77630750.0,-1044750.0,,
September 2009,,77630750.0,-1044750.0,,
December 2009,,77630750.0,-1044750.0,,
March 2010,,78878000.0,2354000.0,,
June 2010,,74875000.0,-606000.0,,
September 2010,,79272000.0,1187000.0,,
December 2010,,78872000.0,5509000.0,370239000.0,176935000.0
March 2011,,79469000.0,-671000.0,,
June 2011,,74369000.0,-942000.0,365838000.0,178017000.0
September 2011,,80445000.0,118000.0,372781000.0,178944000.0
December 2011,,81582000.0,16958000.0,385100000.0,177675000.0
March 2012,,81237000.0,2457000.0,387466000.0,180743000.0
June 2012,,76409000.0,2361000.0,392185000.0,181640000.0
September 2012,,85082000.0,3314000.0,406398000.0,191402000.0
December 2012,,86098000.0,6779000.0,402096000.0,179894000.0
March 2013,,86662000.0,8260000.0,399914000.0,179983000.0
June 2013,,83197000.0,4830000.0,399137000.0,178277000.0
September 2013,,88286000.0,9494000.0,410548000.0,190146000.0
December 2013,,90454000.0,9681000.0,417855000.0,200699000.0
March 2014,,87674000.0,6129000.0,421843000.0,205559000.0
June 2014,,86266000.0,4829000.0,440292000.0,207671000.0
September 2014,,93575000.0,7824000.0,442468000.0,199702000.0
December 2014,,97139000.0,-10192000.0,460987000.0,209461000.0
March 2015,95874500.0,92303000.0,6119000.0,469626000.0,213481000.0
June 2015,95874500.0,92744000.0,4833000.0,472993000.0,215850000.0
September 2015,95874500.0,98720000.0,7655000.0,472481000.0,213768000.0
December 2015,95874500.0,101034000.0,9181000.0,471251000.0,218711000.0
March 2016,95593000.0,96353000.0,4669000.0,465673000.0,205268000.0
June 2016,95593000.0,96711000.0,5374000.0,456951000.0,193819000.0
September 2016,101110000.0,101745000.0,7366000.0,468496000.0,202573000.0
December 2016,103216000.0,104427000.0,10947000.0,454505000.0,194115000.0
March 2017,99318000.0,100374000.0,5986000.0,455620000.0,196728000.0
June 2017,96902000.0,96837000.0,6185000.0,454318000.0,195890000.0
September 2017,101841000.0,102099000.0,5983000.0,470199000.0,213245000.0
December 2017,101689000.0,103574000.0,2921000.0,461329000.0,210687000.0
March 2018,100011000.0,101004000.0,6313000.0,455789000.0,206398000.0
June 2018,98958000.0,98753000.0,6214000.0,458865000.0,210655000.0
September 2018,103932000.0,103185000.0,8352000.0,473584000.0,230775000.0
December 2018,101913000.0,101914000.0,9429000.0,440179000.0,201850000.0
March 2019,98729000.0,98879000.0,3621000.0,575083000.0,207758000.0
June 2019,95678000.0,95784000.0,6046000.0,560776000.0,193841000.0
September 2019,104161000.0,104161000.0,6097000.0,578503000.0,214613000.0
December 2019,108483000.0,108632000.0,6100000.0,560072000.0,204523000.0
March 2020,97486000.0,97535000.0,1819000.0,574879000.0,220183000.0
June 2020,40840000.0,72649000.0,13640000.0,651109000.0,283007000.0
September 2020,97696000.0,100097000.0,18261000.0,699425000.0,330976000.0
December 2020,106367000.0,107007000.0,25428000.0,680372000.0,316244000.0
March 2021,109726000.0,109762000.0,19406000.0,708272000.0,342700000.0
June 2021,112391000.0,112397000.0,22858000.0,761141000.0,380589000.0
September 2021,116158000.0,116156000.0,24233000.0,763760000.0,378521000.0
December 2021,118046000.0,117952000.0,24306000.0,686290000.0,309057000.0
March 2022,115315000.0,115154000.0,19361000.0,693885000.0,313130000.0
June 2022,118084000.0,118129000.0,21708000.0,694296000.0,309405000.0
