,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2009,4802500.0,3612250.0,,
June 2009,4802500.0,3612250.0,,
September 2009,4802500.0,3612250.0,,
December 2009,4802500.0,3612250.0,,
March 2010,5732000.0,6445000.0,,
June 2010,5732000.0,6445000.0,,
September 2010,6228000.0,6790000.0,,
December 2010,6844000.0,6020000.0,74723000.0,60974000.0
March 2011,6406000.0,7965000.0,,
June 2011,6211000.0,5926000.0,,
September 2011,6558000.0,5996000.0,97741000.0,79891000.0
December 2011,22128000.0,2827000.0,469746000.0,72140000.0
March 2012,16638000.0,7917000.0,472628000.0,79457000.0
June 2012,16011000.0,2929000.0,479311000.0,89486000.0
September 2012,16865000.0,9262000.0,487447000.0,100971000.0
