,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,25781750.0,9170750.0,-19141750.0,,
June 2019,25781750.0,9170750.0,-19141750.0,,
September 2019,25781750.0,9170750.0,-19141750.0,,
December 2019,25781750.0,9170750.0,-19141750.0,,
March 2020,36573000.0,13865000.0,-26638000.0,,
June 2020,35692000.0,13476000.0,-22938000.0,,
September 2020,43902000.0,14925000.0,-30156000.0,,
December 2020,53076000.0,20178000.0,-37841000.0,,
March 2021,80724000.0,27820000.0,-62634000.0,,
June 2021,94117000.0,31037000.0,-68163000.0,,
September 2021,103035000.0,34773000.0,-68595000.0,,
December 2021,112478000.0,42644000.0,-71709000.0,,
March 2022,141412000.0,45881000.0,-89834000.0,,
June 2022,174436000.0,54989000.0,-96306000.0,,
