,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,5817250.0,760250.0,921500.0,,
June 2009,5817250.0,760250.0,921500.0,,
September 2009,5817250.0,760250.0,921500.0,,
December 2009,5817250.0,760250.0,921500.0,,
March 2010,7204000.0,828000.0,-902000.0,,
June 2010,7344000.0,863000.0,-902000.0,,
September 2010,7130000.0,1252000.0,-902000.0,,
December 2010,5418000.0,1000000.0,-902000.0,133917000.0,88198000.0
March 2011,7502000.0,1029000.0,-1758000.0,,
June 2011,7550000.0,871000.0,-3338000.0,128677000.0,85776000.0
September 2011,7404000.0,726000.0,-11326000.0,118108000.0,73263000.0
December 2011,10637000.0,900000.0,-10021000.0,110713000.0,56670000.0
March 2012,5937000.0,694000.0,-4683000.0,104308000.0,54885000.0
June 2012,6584000.0,866000.0,439000.0,103594000.0,58492000.0
September 2012,7609000.0,1495000.0,-1826000.0,104825000.0,60039000.0
December 2012,8736000.0,1719000.0,-2184000.0,104554000.0,60859000.0
March 2013,7493000.0,1082000.0,-4510000.0,97684000.0,55107000.0
June 2013,6597000.0,1137000.0,-1457000.0,95634000.0,50058000.0
September 2013,6759000.0,1027000.0,-3866000.0,93052000.0,44390000.0
December 2013,7761000.0,1115000.0,6727000.0,101935000.0,51873000.0
March 2014,5983000.0,1234000.0,-3683000.0,96626000.0,53664000.0
June 2014,7636000.0,1724000.0,-4611000.0,93782000.0,55200000.0
September 2014,7776000.0,2131000.0,-5506000.0,85993000.0,52501000.0
December 2014,13801000.0,4601000.0,-4905000.0,85941000.0,53241000.0
March 2015,11403000.0,2533000.0,-8283000.0,79254000.0,48070000.0
June 2015,8924000.0,1410000.0,-3327000.0,74008000.0,43812000.0
September 2015,7418000.0,1474000.0,-340000.0,73239000.0,43759000.0
December 2015,9648000.0,2242000.0,312000.0,151799000.0,123531000.0
March 2016,9776000.0,2665000.0,-1966000.0,144705000.0,116672000.0
June 2016,8507000.0,2422000.0,456000.0,141356000.0,112636000.0
September 2016,8960000.0,2319000.0,-579000.0,141510000.0,113154000.0
December 2016,9266000.0,2730000.0,3123000.0,149063000.0,122369000.0
March 2017,9528000.0,2509000.0,-433000.0,148237000.0,122144000.0
June 2017,9336000.0,3077000.0,929000.0,145861000.0,118101000.0
September 2017,9290000.0,3038000.0,3472000.0,149039000.0,119295000.0
December 2017,12665000.0,4819000.0,11625000.0,164485000.0,126063000.0
March 2018,11824000.0,3917000.0,-726000.0,155857000.0,118041000.0
June 2018,10548000.0,3605000.0,15743000.0,174245000.0,114921000.0
September 2018,11567000.0,4270000.0,4658000.0,181613000.0,119061000.0
December 2018,12725000.0,5220000.0,2421000.0,179841000.0,119648000.0
March 2019,12151000.0,4254000.0,2654000.0,180022000.0,117856000.0
June 2019,13318000.0,5480000.0,3719000.0,183465000.0,122328000.0
September 2019,14854000.0,6620000.0,5149000.0,190587000.0,123664000.0
December 2019,15920000.0,7048000.0,-609000.0,188774000.0,112967000.0
March 2020,15732000.0,6709000.0,621000.0,190612000.0,103803000.0
June 2020,15784000.0,6352000.0,16926000.0,185972000.0,119097000.0
September 2020,13514000.0,5098000.0,5387000.0,194537000.0,131198000.0
December 2020,14413000.0,5290000.0,3453000.0,204314000.0,143191000.0
March 2021,13815000.0,4502000.0,6866000.0,215218000.0,152840000.0
June 2021,13139000.0,4424000.0,1069000.0,209344000.0,147849000.0
September 2021,13265000.0,4416000.0,1071000.0,208788000.0,146809000.0
December 2021,17184000.0,6727000.0,5263000.0,213690000.0,151763000.0
March 2022,14826000.0,4911000.0,7894000.0,211776000.0,138972000.0
June 2022,16276000.0,5431000.0,-2359000.0,191476000.0,129076000.0
