,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2017,1211082.0,283218.0,279419440.0,10777900.0
June 2017,2181293.0,251651.0,289918996.0,10983152.0
September 2017,2314718.0,119029.0,290406599.0,11986777.0
December 2017,2484699.0,1061842.0,295291004.0,12655005.0
March 2018,2770772.0,-52824471.0,237201565.0,13768406.0
June 2018,4000022.0,1378295.0,249318570.0,15159036.0
September 2018,4879497.0,-3711798.0,683893161.0,34452261.0
December 2018,5197037.0,-1609575.0,753285373.0,37614825.0
March 2019,5333366.0,-3687252.0,906158146.0,35587930.0
June 2019,6220499.0,-11758374.0,868725908.0,38092919.0
September 2019,5694534.0,-16261051.0,828745127.0,40053027.0
December 2019,5418202.0,-51325605.0,748594054.0,34139813.0
March 2020,6524311.0,-39301034.0,680255463.0,36663755.0
June 2020,6865149.0,-48028651.0,695357961.0,26648382.0
September 2020,6110846.0,-17795643.0,665451384.0,29334011.0
December 2020,6402190.0,-62225565.0,564634193.0,28331689.0
March 2021,6796385.0,,563979517.0,34450244.0
June 2021,6684830.0,,559331835.0,38229389.0
September 2021,6766628.0,,557048907.0,44877380.0
December 2021,6729676.0,,601486852.0,45417459.0
March 2022,6589259.0,,844084042.0,56567157.0
June 2022,7866176.0,,839425041.0,71099379.0
