,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2020,518933.0,417259.0,-584268.0,,,
June 2020,538838.0,438868.0,-543362.0,,,
September 2020,825785.0,427465.0,-794371.0,,,
December 2020,1624774.0,975612.0,-1655681.0,9604358.0,8987828.0,616530.0
March 2021,2472184.0,1421509.0,-2450447.0,48041064.0,47384028.0,657036.0
June 2021,3603736.0,1793508.0,-3556693.0,45353028.0,44335174.0,1017854.0
September 2021,4663270.0,2476739.0,-4663533.0,42562460.0,41554686.0,1007774.0
December 2021,3251977.0,1472473.0,-3219933.0,38985071.0,37722044.0,1263027.0
March 2022,3333483.0,1556440.0,-3272643.0,37598542.0,36392013.0,1206529.0
June 2022,5271487.0,2582224.0,-5085420.0,31890036.0,25833090.0,6056946.0
