,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,11241500.0,29760000.0,,
June 2019,11241500.0,29760000.0,,
September 2019,11241500.0,29760000.0,,
December 2019,11241500.0,29760000.0,,
March 2020,19112000.0,4664000.0,,
June 2020,29702000.0,-21391000.0,,
September 2020,51136000.0,-89688000.0,,
December 2020,80702000.0,-18772000.0,2154593000.0,662994000.0
March 2021,60876000.0,-10521000.0,2621399000.0,1184821000.0
June 2021,77462000.0,14423000.0,4599571000.0,1716845000.0
September 2021,108523000.0,178000.0,4567760000.0,1626365000.0
December 2021,119541000.0,31366000.0,6163579000.0,3235064000.0
March 2022,126250000.0,-115257000.0,6167193000.0,2298101000.0
June 2022,141108000.0,-21748000.0,5930828000.0,1817297000.0
