,NetIncomeLoss,Assets
March 2014,128692.0,
June 2014,128692.0,
September 2014,62804.0,
December 2014,-659390.0,125684098.0
March 2015,119189.0,
June 2015,188611.0,
September 2015,120598.0,144880917.0
December 2015,131244.0,142241896.0
March 2016,36234.0,147869543.0
June 2016,139915.0,152354117.0
September 2016,286719.0,156418125.0
December 2016,270712.0,154973794.0
March 2017,158445.0,153542498.0
June 2017,223149.0,161119535.0
September 2017,85375.0,166310715.0
December 2017,408272.0,170452926.0
March 2018,179320.0,174969260.0
June 2018,185557.0,177520420.0
September 2018,25838.0,176653999.0
December 2018,1910607.0,197694061.0
March 2019,-8101.0,205273618.0
June 2019,320156.0,206334401.0
September 2019,146142.0,221474265.0
