,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,1765732.0,2008617.0,,,
June 2010,1515932.0,1471115.0,,,
September 2010,1547855.0,2236962.0,,,
December 2010,1600326.0,1952553.0,56450786.0,17174889.0,18231268.0
March 2011,1653708.0,1607444.0,,,
June 2011,6989450.0,1396520.0,96776000.0,19883093.0,26762077.0
September 2011,8247119.0,-1139493.0,97486463.0,26831659.0,21572369.0
December 2011,8538723.0,478528.0,94617941.0,23214385.0,21862668.0
March 2012,8560628.0,25849000.0,106154347.0,45342452.0,22197072.0
June 2012,7712379.0,732000.0,95648251.0,35765923.0,22356533.0
September 2012,7891402.0,2084731.0,94184111.0,27645554.0,29732355.0
December 2012,12838591.0,-831731.0,162725000.0,32339000.0,
March 2013,12234000.0,576000.0,162451000.0,33431000.0,
June 2013,12106000.0,-42000.0,161170000.0,33743000.0,
September 2013,11233000.0,-2151000.0,156807000.0,35029000.0,
December 2013,11401000.0,-2345000.0,154287000.0,23819000.0,
March 2014,11133000.0,-1082000.0,153556000.0,21746000.0,
June 2014,10419000.0,-8491000.0,145396000.0,21335000.0,
September 2014,10587000.0,-766000.0,145992000.0,23578000.0,
December 2014,11803000.0,-10506000.0,140944000.0,23140000.0,
March 2015,10844000.0,-1755000.0,139430000.0,19253000.0,
June 2015,10419000.0,-427000.0,143846000.0,21787000.0,
September 2015,9570000.0,2035000.0,146286000.0,25222000.0,
December 2015,11207000.0,-1170000.0,142770000.0,23282000.0,
March 2016,11340000.0,-330000.0,138423000.0,21701000.0,
June 2016,12444000.0,-2400000.0,173411000.0,28088000.0,
September 2016,12808000.0,135000.0,174293000.0,30038000.0,
December 2016,13164000.0,-2499000.0,177248000.0,33085000.0,
March 2017,13084000.0,-602000.0,175024000.0,31316000.0,
June 2017,13728000.0,-1525000.0,175642000.0,29322000.0,
September 2017,13076000.0,789000.0,177400000.0,29726000.0,
December 2017,13584000.0,-3690000.0,173485000.0,26211000.0,
March 2018,11962000.0,-4286000.0,181514000.0,34087000.0,
June 2018,12462000.0,-661000.0,181355000.0,30451000.0,
September 2018,11769000.0,1565000.0,182390000.0,27690000.0,
December 2018,12501000.0,-989000.0,182272000.0,26993000.0,
March 2019,12660000.0,-1617000.0,197858000.0,24280000.0,
June 2019,13027000.0,-1010000.0,205099000.0,32406000.0,
September 2019,12485000.0,938000.0,208488000.0,36017000.0,
December 2019,17880000.0,-4133000.0,211335000.0,37689000.0,
March 2020,12981000.0,-4358000.0,202940000.0,30142000.0,
June 2020,9796000.0,-6703000.0,203391000.0,33357000.0,
September 2020,12555000.0,7708000.0,208047000.0,40031000.0,
December 2020,12253000.0,3500000.0,212616000.0,46574000.0,
March 2021,14413000.0,-3445000.0,453943000.0,286712000.0,
June 2021,14007000.0,5484000.0,468154000.0,293120000.0,
September 2021,14791000.0,4619000.0,470092000.0,286243000.0,
December 2021,16754000.0,5048000.0,473842000.0,275372000.0,
March 2022,15393000.0,110000.0,564530000.0,329994000.0,
June 2022,14184000.0,-4355000.0,579759000.0,313975000.0,
