,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2008,39999500.0,-19193000.0,,
March 2009,39999500.0,-19193000.0,,
June 2009,39999500.0,-19193000.0,,
September 2009,39999500.0,-19193000.0,,
December 2009,29630000.0,1907500.0,,
March 2010,29630000.0,1907500.0,,
June 2010,33340000.0,512000.0,,
September 2010,31372000.0,-1830000.0,336760000.0,235501000.0
December 2010,27441000.0,-4702000.0,,
March 2011,30446000.0,-4487000.0,,
June 2011,35224000.0,3355000.0,357940000.0,254919000.0
September 2011,34785000.0,-5689000.0,363129000.0,259951000.0
December 2011,28570000.0,-4213000.0,363102000.0,260479000.0
March 2012,30994000.0,2297000.0,363757000.0,261560000.0
June 2012,34659000.0,4613000.0,361242000.0,259410000.0
September 2012,33690000.0,-1598000.0,365121000.0,262610000.0
December 2012,29443000.0,-4162000.0,363253000.0,260430000.0
March 2013,36100000.0,344000.0,393557000.0,286020000.0
June 2013,33047000.0,13637000.0,412038000.0,307011000.0
September 2013,33915000.0,5205000.0,381902000.0,276056000.0
December 2013,32282000.0,-3369000.0,378137000.0,272429000.0
March 2014,35687000.0,-1979000.0,425704000.0,319567000.0
June 2014,41652000.0,11503000.0,412313000.0,305010000.0
September 2014,36823000.0,5117000.0,402681000.0,288952000.0
December 2014,36095000.0,214000.0,431937000.0,318112000.0
March 2015,40557000.0,390000.0,460004000.0,346647000.0
June 2015,41049000.0,14850000.0,444483000.0,333041000.0
September 2015,41734000.0,32838000.0,467622000.0,345059000.0
December 2015,38951000.0,688000.0,510610000.0,388444000.0
March 2016,43459000.0,2422000.0,575176000.0,440742000.0
June 2016,54325000.0,14061000.0,545829000.0,400834000.0
September 2016,49041000.0,5586000.0,546688000.0,391111000.0
December 2016,47095000.0,2643000.0,586132000.0,429368000.0
March 2017,54781000.0,2749000.0,673129000.0,498338000.0
June 2017,59557000.0,14244000.0,661256000.0,491775000.0
September 2017,58593000.0,3911000.0,639990000.0,473756000.0
December 2017,50246000.0,4212000.0,676909000.0,511627000.0
March 2018,58659000.0,6184000.0,690154000.0,521947000.0
June 2018,64089000.0,17376000.0,655912000.0,490217000.0
September 2018,62056000.0,11540000.0,640538000.0,465291000.0
December 2018,54492000.0,4910000.0,695694000.0,520661000.0
March 2019,63976000.0,5303000.0,749025000.0,572499000.0
June 2019,68968000.0,19087000.0,755407000.0,566672000.0
September 2019,74864000.0,6685000.0,784083000.0,568583000.0
December 2019,64386000.0,9059000.0,835406000.0,577055000.0
March 2020,69060000.0,5065000.0,873104000.0,616476000.0
June 2020,74838000.0,34927000.0,735960000.0,481626000.0
September 2020,83714000.0,25583000.0,775319000.0,503327000.0
December 2020,91417000.0,23600000.0,964888000.0,558386000.0
March 2021,103936000.0,38935000.0,925126000.0,515054000.0
June 2021,123766000.0,59618000.0,956090000.0,488050000.0
September 2021,130855000.0,32826000.0,1007823000.0,517519000.0
December 2021,119997000.0,35943000.0,1175136000.0,597915000.0
March 2022,133532000.0,53507000.0,1205724000.0,629003000.0
June 2022,141173000.0,70179000.0,1320069000.0,735997000.0
