,OperatingExpenses,Assets
March 2012,96456.0,17052039.0
June 2012,116074.0,19798354.0
September 2012,142259.0,23984198.0
December 2012,216245.0,24147204.0
March 2013,246325.0,13835764.0
June 2013,102721.0,10855767.0
