,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2019,,,-1688750.0,,,
June 2019,,,-1688750.0,,,
September 2019,,,-1688750.0,,,
December 2019,,,-1688750.0,101794000.0,27409000.0,74385000.0
March 2020,5500.0,,1925000.0,566134.0,,
June 2020,,,-316341.0,346917733.0,1880858.0,
September 2020,,,-3067033.0,346312317.0,1243496.0,
December 2020,,,-20366626.0,1074288000.0,561047000.0,513241000.0
March 2021,,13458000.0,16119000.0,1782526000.0,1239121000.0,543405000.0
June 2021,,12647000.0,27166000.0,1817956000.0,1246112000.0,571844000.0
September 2021,,,42763000.0,1849454000.0,1255546000.0,593908000.0
December 2021,,,48989000.0,1889666000.0,1276807000.0,612859000.0
March 2022,,20565000.0,85551000.0,1987211000.0,1316474000.0,670737000.0
June 2022,,18222000.0,73269000.0,2101239000.0,1348872000.0,752367000.0
