,OperatingExpenses,Assets,AssetsCurrent
June 2014,24437.25,,
September 2014,24437.25,,
December 2014,24437.25,,
March 2015,24437.25,39537.0,17304.0
June 2015,76634.0,,
September 2015,27207.0,,
December 2015,18553.0,,
March 2016,46560.0,22308.0,13740.0
June 2016,20308.0,31860.0,26708.0
September 2016,26190.0,18140.0,16313.0
December 2016,51413.0,1621.0,1621.0
March 2017,114309.0,10251.0,10251.0
June 2017,23080.0,1111.0,1111.0
September 2017,15467.0,11291.0,11291.0
