,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,34170750.0,4867500.0,,
June 2009,34170750.0,4867500.0,,
September 2009,34170750.0,4867500.0,,
December 2009,34170750.0,4867500.0,,
March 2010,35882000.0,2670500.0,,
June 2010,35882000.0,2670500.0,,
September 2010,37773000.0,5100000.0,,
December 2010,42097000.0,3775000.0,370851000.0,237466000.0
March 2011,44226000.0,-5596000.0,,
June 2011,42839000.0,-497000.0,,
September 2011,41810000.0,654000.0,410522000.0,234186000.0
December 2011,46437000.0,-578000.0,407512000.0,231833000.0
March 2012,43472000.0,-6736000.0,408987000.0,238683000.0
June 2012,41071000.0,-324000.0,,
September 2012,40016000.0,1304000.0,417715000.0,249124000.0
December 2012,48220000.0,-22461000.0,421673000.0,257270000.0
March 2013,42459000.0,-380000.0,436523000.0,276115000.0
June 2013,43230000.0,719000.0,445993000.0,294139000.0
September 2013,46195000.0,2556000.0,451157000.0,298254000.0
December 2013,51688000.0,667000.0,449102000.0,297893000.0
March 2014,52659000.0,53000.0,453648000.0,297268000.0
June 2014,52614000.0,1518000.0,462925000.0,305197000.0
September 2014,51352000.0,-8966000.0,465971000.0,305762000.0
December 2014,-14546000.0,-4008000.0,412897000.0,256589000.0
March 2015,59565000.0,702000.0,468710000.0,265565000.0
June 2015,56652000.0,4395000.0,522165000.0,311664000.0
September 2015,57527000.0,2948000.0,449556000.0,301445000.0
December 2015,-1095000.0,-1114000.0,428746000.0,291591000.0
March 2016,57725000.0,1450000.0,439323000.0,292293000.0
June 2016,54642000.0,2130000.0,441151000.0,283691000.0
September 2016,46867000.0,-11546000.0,,
December 2016,11448000.0,-10862000.0,401208000.0,266171000.0
March 2017,33463000.0,-7111000.0,397542000.0,261810000.0
June 2017,40074000.0,43897000.0,307479000.0,202759000.0
September 2017,38945000.0,-4294000.0,290145000.0,194135000.0
December 2017,38704000.0,-5126000.0,293295000.0,198411000.0
March 2018,32787000.0,-8149000.0,285487000.0,190844000.0
June 2018,37858000.0,-7483000.0,289219000.0,201264000.0
September 2018,44689000.0,-8544000.0,282211000.0,198951000.0
December 2018,32704000.0,-7285000.0,264769000.0,183095000.0
March 2019,31311000.0,-2135000.0,283227000.0,183010000.0
June 2019,27407000.0,1617000.0,280764000.0,181274000.0
September 2019,29261000.0,2481000.0,278965000.0,181675000.0
December 2019,23145000.0,12121000.0,269551000.0,171304000.0
March 2020,28098000.0,-6581000.0,271555000.0,182695000.0
June 2020,26857000.0,-1954000.0,274882000.0,187568000.0
September 2020,25588000.0,2114000.0,282437000.0,194294000.0
December 2020,28672000.0,-1761000.0,271999000.0,182903000.0
March 2021,27686000.0,-2691000.0,276216000.0,180245000.0
June 2021,27098000.0,-493000.0,288894000.0,193627000.0
September 2021,28121000.0,1259000.0,294301000.0,200499000.0
December 2021,30685000.0,-2346000.0,283057000.0,190483000.0
March 2022,29543000.0,-544000.0,281972000.0,190285000.0
June 2022,32254000.0,1430000.0,284760000.0,196175000.0
