,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,810000.0,146000.0,71000.0,,
June 2010,783000.0,161000.0,146000.0,,
September 2010,634000.0,142000.0,133000.0,,
December 2010,406000.0,21000.0,177000.0,11553000.0,10379000.0
March 2011,700000.0,101000.0,94000.0,,
June 2011,794000.0,168000.0,118000.0,12684000.0,11529000.0
September 2011,698000.0,111000.0,118000.0,11261000.0,10080000.0
December 2011,570000.0,57000.0,218000.0,11928000.0,10749000.0
March 2012,814000.0,127000.0,78000.0,12638000.0,11454000.0
June 2012,732000.0,101000.0,183000.0,11933000.0,10744000.0
September 2012,654000.0,105000.0,144000.0,12677000.0,11496000.0
December 2012,609000.0,110000.0,681000.0,13338000.0,12034000.0
March 2013,811000.0,118000.0,166000.0,12659000.0,11371000.0
June 2013,786000.0,112000.0,270000.0,12348000.0,11086000.0
September 2013,966000.0,144000.0,104000.0,12571000.0,11331000.0
December 2013,791000.0,186000.0,166000.0,12609000.0,11392000.0
March 2014,905000.0,165000.0,400000.0,13982000.0,11187000.0
June 2014,908000.0,216000.0,202000.0,13647000.0,10884000.0
September 2014,922000.0,186000.0,313000.0,13739000.0,11000000.0
December 2014,960000.0,243000.0,179000.0,13764000.0,11113000.0
March 2015,1029000.0,216000.0,553000.0,13534000.0,10966000.0
June 2015,999000.0,189000.0,496000.0,13677000.0,11097000.0
September 2015,918000.0,161000.0,195000.0,13744000.0,11237000.0
December 2015,990000.0,187000.0,-30000.0,13421000.0,10878000.0
March 2016,1082000.0,173000.0,-89000.0,12986000.0,10494000.0
June 2016,967000.0,188000.0,140000.0,13153000.0,10746000.0
September 2016,973000.0,200000.0,23000.0,13138000.0,10783000.0
December 2016,692000.0,206000.0,128000.0,13058000.0,10792000.0
March 2017,1042000.0,221000.0,-84000.0,12960000.0,10725000.0
June 2017,988000.0,201000.0,223000.0,13423000.0,11241000.0
September 2017,912000.0,168000.0,152000.0,13456000.0,11352000.0
December 2017,947000.0,222000.0,4000.0,13415000.0,11359000.0
March 2018,1197000.0,230000.0,-202000.0,13036000.0,11074000.0
June 2018,1047000.0,222000.0,-43000.0,13092000.0,11167000.0
September 2018,996000.0,176000.0,187000.0,13281000.0,11438000.0
December 2018,952000.0,185000.0,48000.0,13275000.0,11468000.0
March 2019,1153000.0,196000.0,-31000.0,13350000.0,11578000.0
June 2019,1147000.0,213000.0,103000.0,13664000.0,11939000.0
September 2019,1092000.0,194000.0,19000.0,13595000.0,11781000.0
December 2019,1005000.0,208000.0,96000.0,13475000.0,11720000.0
March 2020,1140000.0,217000.0,-91000.0,13434000.0,11765000.0
June 2020,1079000.0,196000.0,18000.0,13619000.0,12015000.0
September 2020,1046000.0,209000.0,-46000.0,13551000.0,12020000.0
December 2020,869000.0,214000.0,-5000.0,13319000.0,11856000.0
March 2021,994000.0,203000.0,-2000.0,13469000.0,12089000.0
June 2021,1105000.0,283000.0,214000.0,14018000.0,12694000.0
September 2021,1184000.0,189000.0,17000.0,13909000.0,12670000.0
December 2021,953000.0,201000.0,181000.0,13891000.0,12628000.0
March 2022,1180000.0,231000.0,-9000.0,14016000.0,12784000.0
June 2022,1773000.0,221000.0,-284000.0,13996000.0,12776000.0
