,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,31618250.0,,-4075250.0,,
June 2009,31618250.0,,-4075250.0,,
September 2009,31618250.0,,-4075250.0,,
December 2009,31618250.0,,-4075250.0,,
March 2010,37606500.0,2175000.0,-6561500.0,,
June 2010,37606500.0,2175000.0,-6561500.0,,
September 2010,33976000.0,2175000.0,3256000.0,,
December 2010,32364000.0,2175000.0,2852000.0,231814000.0,114990000.0
March 2011,30506000.0,2925000.0,-6141000.0,,
June 2011,28246000.0,2925000.0,-4269000.0,,
September 2011,212765000.0,2925000.0,-174538000.0,120801000.0,65716000.0
December 2011,27999000.0,2925000.0,-10444000.0,118112000.0,66985000.0
March 2012,26241000.0,375000.0,-8685000.0,96889000.0,47333000.0
June 2012,21538000.0,375000.0,-1931000.0,87921000.0,40796000.0
September 2012,21643000.0,375000.0,536000.0,84975000.0,40057000.0
December 2012,45847000.0,375000.0,-24162000.0,81517000.0,68011000.0
