,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2009,,,93000.0,,
March 2010,,,93000.0,,
June 2010,,,119000.0,,
September 2010,,,561000.0,19884000.0,12538000.0
December 2010,629500.0,2669000.0,5000.0,,
March 2011,629500.0,2669000.0,505000.0,,
June 2011,932000.0,2669000.0,144000.0,22940000.0,16523000.0
September 2011,,2669000.0,58000.0,22947000.0,16508000.0
December 2011,817000.0,2730000.0,284000.0,22424000.0,16030000.0
March 2012,826000.0,2927000.0,470000.0,24647000.0,18193000.0
June 2012,948000.0,2918000.0,156000.0,22148000.0,16017000.0
September 2012,954000.0,2889000.0,285000.0,23561000.0,16949000.0
December 2012,1083000.0,3425000.0,-1302000.0,21717000.0,15102000.0
March 2013,1004000.0,2865000.0,62000.0,21880000.0,15039000.0
June 2013,970000.0,2944000.0,124000.0,22671000.0,15362000.0
September 2013,859000.0,-1008000.0,45000.0,23360000.0,16750000.0
December 2013,930000.0,2192000.0,488000.0,23517000.0,16584000.0
March 2014,1083000.0,3406000.0,162000.0,24142000.0,17221000.0
June 2014,1045000.0,2318000.0,222000.0,25468000.0,18325000.0
September 2014,906000.0,1885000.0,-141000.0,33967000.0,26120000.0
December 2014,783000.0,2493000.0,265000.0,31070000.0,23387000.0
March 2015,1301000.0,2586000.0,641000.0,31738000.0,24789000.0
June 2015,1044000.0,2551000.0,279000.0,33866000.0,26045000.0
September 2015,549000.0,2633000.0,390000.0,35616000.0,27881000.0
December 2015,860000.0,2760000.0,122000.0,34577000.0,26211000.0
March 2016,1347000.0,3345000.0,-1571000.0,62462000.0,34643000.0
June 2016,1212000.0,4463000.0,-1445000.0,60222000.0,34115000.0
September 2016,2451000.0,3469000.0,-2919000.0,68973000.0,43588000.0
December 2016,1441000.0,3731000.0,-2427000.0,64843000.0,39835000.0
March 2017,1827000.0,4262000.0,-2185000.0,65780000.0,40052000.0
June 2017,2465000.0,5455000.0,-2891000.0,68786000.0,40569000.0
