,NetIncomeLoss,Assets,AssetsCurrent
March 2012,0.0,,
June 2012,0.0,,
September 2012,0.0,,
December 2012,13100000.0,1301300000.0,283800000.0
March 2013,17600000.0,1311900000.0,295700000.0
June 2013,18600000.0,1217700000.0,180900000.0
September 2013,21500000.0,1218700000.0,155600000.0
December 2013,20200000.0,1208500000.0,135100000.0
March 2014,34000000.0,1193700000.0,128000000.0
June 2014,28800000.0,1181400000.0,119400000.0
September 2014,30000000.0,1194300000.0,105500000.0
December 2014,29200000.0,1214000000.0,97000000.0
March 2015,45600000.0,1354000000.0,209900000.0
June 2015,51200000.0,1382600000.0,214700000.0
September 2015,41000000.0,1391100000.0,173000000.0
December 2015,18000000.0,16104000000.0,576000000.0
March 2016,-60000000.0,15978000000.0,429000000.0
June 2016,19000000.0,16079000000.0,486000000.0
September 2016,141000000.0,16415000000.0,686000000.0
December 2016,133000000.0,17509000000.0,868000000.0
March 2017,150000000.0,18285000000.0,811000000.0
June 2017,190000000.0,18601000000.0,843000000.0
September 2017,216000000.0,19238000000.0,571000000.0
December 2017,238000000.0,19500000000.0,559000000.0
March 2018,421000000.0,21006000000.0,729000000.0
June 2018,453000000.0,21412000000.0,774000000.0
September 2018,510000000.0,22379000000.0,925000000.0
December 2018,434000000.0,22779000000.0,897000000.0
March 2019,503000000.0,23584000000.0,952000000.0
June 2019,482000000.0,23746000000.0,786000000.0
September 2019,629000000.0,41281000000.0,1440000000.0
December 2019,-581000000.0,40430000000.0,1484000000.0
March 2020,-2724000000.0,37006000000.0,1329000000.0
June 2020,648000000.0,37022000000.0,1386000000.0
September 2020,665000000.0,36662000000.0,1272000000.0
December 2020,691000000.0,36414000000.0,1515000000.0
March 2021,739000000.0,36030000000.0,1374000000.0
June 2021,706000000.0,35773000000.0,1332000000.0
September 2021,802000000.0,35699000000.0,1516000000.0
December 2021,830000000.0,35507000000.0,1507000000.0
March 2022,825000000.0,35727000000.0,1798000000.0
June 2022,875000000.0,35788000000.0,2018000000.0
