,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,669404000.0,269473250.0,88437000.0,,
June 2007,669404000.0,269473250.0,88437000.0,,
September 2007,669404000.0,269473250.0,88437000.0,,
December 2007,669404000.0,269473250.0,88437000.0,,
March 2008,801552000.0,314069000.0,107064000.0,,
June 2008,904384000.0,355888000.0,148546000.0,,
September 2008,963888000.0,384056000.0,84430000.0,,
December 2008,832256000.0,346629000.0,1915000.0,5090073000.0,2185277000.0
March 2009,809070000.0,315026000.0,70638000.0,,
June 2009,895751000.0,337005000.0,134290000.0,5679514000.0,2238053000.0
September 2009,956161000.0,363904000.0,116982000.0,6737227000.0,3127225000.0
December 2009,1059740000.0,422528000.0,59581000.0,7554693000.0,3791128000.0
March 2010,1070475000.0,419426000.0,48462000.0,7656215000.0,3928788000.0
June 2010,1138898000.0,475258000.0,75491000.0,7718527000.0,3740391000.0
September 2010,1223600000.0,502312000.0,118512000.0,7763667000.0,3634909000.0
December 2010,1290930000.0,544793000.0,98587000.0,8190687000.0,3900877000.0
March 2011,1350756000.0,537684000.0,99590000.0,9073014000.0,4446487000.0
June 2011,1443069000.0,620358000.0,122744000.0,10259395000.0,4716648000.0
September 2011,1533730000.0,677273000.0,-2837000.0,9337659000.0,4242209000.0
December 2011,1472371000.0,669661000.0,-8736000.0,9806894000.0,4305048000.0
March 2012,1448548000.0,606492000.0,13589000.0,9854474000.0,4056949000.0
June 2012,1456865000.0,628969000.0,-103511000.0,9250041000.0,3616699000.0
September 2012,1347113000.0,545551000.0,-82418000.0,9350049000.0,3422515000.0
December 2012,946967000.0,480910000.0,-592909000.0,9223078000.0,3335032000.0
March 2013,1410355000.0,497532000.0,-207504000.0,9685117000.0,3798219000.0
June 2013,1341565000.0,531798000.0,-396351000.0,8981803000.0,3791482000.0
September 2013,1213522000.0,460977000.0,-299941000.0,8875608000.0,3536844000.0
December 2013,1114730000.0,451466000.0,-745803000.0,8679954000.0,3748186000.0
March 2014,1209294000.0,450757000.0,-376079000.0,8189665000.0,3190532000.0
June 2014,1473134000.0,483515000.0,-623311000.0,7438786000.0,2572977000.0
September 2014,1139627000.0,406162000.0,-443447000.0,6245670000.0,2011263000.0
December 2014,978145000.0,358624000.0,-514861000.0,5430591000.0,1713412000.0
March 2015,928709000.0,333603000.0,-309517000.0,4896965000.0,1737928000.0
June 2015,,,2050032000.0,,
September 2015,,,-189421000.0,,
December 2015,,,,,
March 2016,280621000.0,133411000.0,-36588000.0,,
June 2016,277964000.0,135922000.0,-9871000.0,,
September 2016,1647532000.0,142816000.0,-1418943000.0,,
December 2016,305758000.0,148611000.0,-88471000.0,1418509000.0,773485000.0
March 2017,330804000.0,134466000.0,-92713000.0,1275992000.0,669773000.0
June 2017,294065000.0,129612000.0,-84770000.0,1198034000.0,658720000.0
September 2017,279855000.0,139004000.0,-60958000.0,1183574000.0,618483000.0
December 2017,226890000.0,107086000.0,-54706000.0,1113522000.0,584494000.0
March 2018,194534000.0,90886000.0,-30896000.0,1121498000.0,538038000.0
June 2018,3920000.0,3889000.0,-71132000.0,965998000.0,448886000.0
September 2018,4080000.0,4080000.0,-41018000.0,1039588000.0,535594000.0
December 2018,460028000.0,209973000.0,-34000.0,1059830000.0,522565000.0
March 2019,145934000.0,65329000.0,4905000.0,1382268000.0,475555000.0
June 2019,4551000.0,4551000.0,-13510000.0,1372600000.0,470367000.0
September 2019,3973000.0,3834000.0,-29904000.0,1253309000.0,417974000.0
