,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2018,5592750.0,,-5340750.0,,
June 2018,5592750.0,,-5340750.0,,
September 2018,5592750.0,,-5340750.0,,
December 2018,5592750.0,,-5340750.0,,
March 2019,6346000.0,5212000.0,-6015000.0,,
June 2019,6355000.0,5040000.0,-5965000.0,,
September 2019,7097000.0,,-6549000.0,,
December 2019,8771000.0,,-8354000.0,94093000.0,89999000.0
March 2020,9179000.0,7254000.0,-8872000.0,85056000.0,80230000.0
June 2020,11123000.0,7723000.0,-11024000.0,201525000.0,199228000.0
September 2020,25602000.0,,-25548000.0,191662000.0,189058000.0
December 2020,28282000.0,,-28259000.0,298997000.0,296697000.0
March 2021,16553000.0,,-16509000.0,283960000.0,280101000.0
June 2021,21057000.0,,-21009000.0,268227000.0,264952000.0
September 2021,18456000.0,,-18426000.0,314180000.0,292849000.0
December 2021,22805000.0,,-22771000.0,298642000.0,240522000.0
March 2022,23258000.0,,-23159000.0,275062000.0,239085000.0
June 2022,20696000.0,,-20287000.0,259684000.0,233526000.0
