,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2009,3725500.0,758000.0,-225500.0,,
March 2010,3725500.0,758000.0,-225500.0,,
June 2010,3853000.0,777000.0,203000.0,,
September 2010,3834000.0,797000.0,126000.0,18267000.0,9370000.0
December 2010,3915000.0,834000.0,223000.0,,
March 2011,4022000.0,862000.0,-272000.0,,
June 2011,4567000.0,863000.0,212000.0,20581000.0,11659000.0
September 2011,5129000.0,980000.0,-406000.0,21840000.0,12590000.0
December 2011,4579000.0,982000.0,-184000.0,21437000.0,11247000.0
March 2012,4316000.0,962000.0,-115000.0,21274000.0,11005000.0
June 2012,5156000.0,1089000.0,559000.0,23227000.0,12533000.0
September 2012,4684000.0,1046000.0,-103000.0,22821000.0,11866000.0
December 2012,4998000.0,1176000.0,-139000.0,22789000.0,11782000.0
March 2013,4724000.0,868000.0,-27000.0,23021000.0,11274000.0
June 2013,5502000.0,1071000.0,40000.0,24456000.0,12683000.0
September 2013,5474000.0,1161000.0,-666000.0,24333000.0,12619000.0
December 2013,6022000.0,1236000.0,-690000.0,25800000.0,12949000.0
March 2014,7521000.0,1382000.0,-871000.0,36684000.0,18289000.0
June 2014,7866000.0,1449000.0,33000.0,36791000.0,17770000.0
September 2014,7228000.0,1478000.0,-1288000.0,34623000.0,16058000.0
December 2014,7297000.0,1533000.0,-1032000.0,31309000.0,13371000.0
March 2015,7288000.0,1544000.0,-1350000.0,32059000.0,14688000.0
June 2015,7973000.0,1645000.0,-921000.0,32630000.0,15595000.0
September 2015,7358000.0,1543000.0,-1222000.0,34803000.0,17947000.0
December 2015,7497000.0,1614000.0,-1207000.0,31884000.0,15291000.0
March 2016,7487000.0,1644000.0,-711000.0,32294000.0,15845000.0
June 2016,7687000.0,1741000.0,-552000.0,33961000.0,17390000.0
September 2016,7595000.0,1838000.0,-847000.0,33158000.0,15597000.0
December 2016,8211000.0,1951000.0,-1509000.0,29408000.0,13823000.0
March 2017,7338000.0,1862000.0,-1456000.0,31065000.0,15685000.0
June 2017,7618000.0,1768000.0,-489000.0,28956000.0,13177000.0
September 2017,7524000.0,1657000.0,-1585000.0,28356000.0,12258000.0
December 2017,7436000.0,1753000.0,320000.0,26220000.0,10312000.0
March 2018,7188000.0,1812000.0,-1449000.0,25639000.0,10407000.0
June 2018,7309000.0,1796000.0,-1020000.0,26257000.0,11316000.0
September 2018,18994000.0,1781000.0,-10018000.0,13583000.0,10825000.0
December 2018,7314000.0,1833000.0,-1788000.0,11493000.0,8655000.0
March 2019,7116000.0,1935000.0,-1486000.0,13324000.0,10600000.0
June 2019,7243000.0,1849000.0,-159000.0,15116000.0,12768000.0
September 2019,6336000.0,1736000.0,-179000.0,15180000.0,12984000.0
December 2019,6427000.0,1590000.0,-820000.0,15382000.0,11085000.0
March 2020,5732000.0,1499000.0,95000.0,17477000.0,12787000.0
June 2020,5521000.0,1511000.0,107000.0,18922000.0,14036000.0
September 2020,6703000.0,1703000.0,439000.0,22629000.0,16816000.0
December 2020,5949000.0,1741000.0,632000.0,19630000.0,13957000.0
March 2021,5681000.0,1731000.0,257000.0,18273000.0,13225000.0
June 2021,5846000.0,1883000.0,2646000.0,19573000.0,12720000.0
September 2021,6590000.0,1871000.0,-458000.0,24015000.0,17405000.0
December 2021,6663000.0,1774000.0,-1528000.0,21842000.0,14317000.0
March 2022,6419000.0,1918000.0,-1336000.0,19184000.0,11695000.0
June 2022,6228000.0,1924000.0,-1503000.0,21236000.0,12489000.0
