,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,19417000.0,6104000.0,,
June 2010,19417000.0,6104000.0,,
September 2010,19417000.0,6104000.0,,
December 2010,19417000.0,6104000.0,,
March 2011,21244000.0,4860000.0,,
June 2011,22157000.0,3469000.0,,
September 2011,23514000.0,12155000.0,,
December 2011,27302000.0,13856000.0,,
March 2012,24392000.0,5914000.0,,
June 2012,34462000.0,-1156000.0,,
September 2012,27940000.0,9294000.0,,
December 2012,29384000.0,9841000.0,,
March 2013,28281000.0,2308000.0,,
June 2013,30956000.0,4267000.0,,
September 2013,28042000.0,6145000.0,,
December 2013,33806000.0,5417000.0,,
March 2014,30250000.0,591000.0,,
June 2014,32326000.0,1266000.0,,
September 2014,31971000.0,5113000.0,,
December 2014,37796000.0,7105000.0,,
March 2015,33923000.0,1282000.0,,
June 2015,35492000.0,560000.0,,
September 2015,39254000.0,2814000.0,,
December 2015,40481000.0,2885000.0,,
March 2016,36554000.0,-2745000.0,,
June 2016,36605000.0,1433000.0,,
September 2016,37302000.0,6417000.0,,
December 2016,38668000.0,6305000.0,,
March 2017,33234000.0,-161000.0,,
June 2017,42168000.0,-596000.0,,
September 2017,35982000.0,8757000.0,,
December 2017,40000000.0,6699000.0,,
March 2018,33646000.0,1223000.0,,
June 2018,37627000.0,9689000.0,,
September 2018,36919000.0,5355000.0,,
December 2018,41224000.0,8677000.0,,
March 2019,35538000.0,677000.0,,
June 2019,39609000.0,9284000.0,,
September 2019,39467000.0,6388000.0,,
December 2019,43639000.0,6273000.0,,
March 2020,29995000.0,-17395000.0,,
June 2020,33965000.0,5266000.0,,
September 2020,37122000.0,2113000.0,,
December 2020,44148000.0,8871000.0,,
March 2021,39965000.0,10959000.0,,
June 2021,48300000.0,20398000.0,,
September 2021,47742000.0,20834000.0,,
December 2021,53061000.0,12058000.0,,
March 2022,42707000.0,813000.0,,
June 2022,46830000.0,3819000.0,,
