,OperatingExpenses,NetIncomeLoss,Assets
March 2010,246081.0,278922.0,
June 2010,528591.0,955217.0,
September 2010,575678.0,,
December 2010,428662.0,,52077933.0
March 2011,519314.0,-150232.0,
June 2011,783684.0,481255.0,81713271.0
September 2011,558020.0,,110056170.0
December 2011,365382.0,,169365048.0
March 2012,,,246654006.0
June 2012,,,435825717.0
September 2012,,,607970861.0
December 2012,,,859938000.0
March 2013,,,1069240000.0
June 2013,,,1523922000.0
September 2013,,,1714381000.0
December 2013,,,1831104000.0
March 2014,,,1770960000.0
June 2014,,,1937811000.0
September 2014,,,2078919000.0
December 2014,,,2188021000.0
March 2015,,,2085382000.0
June 2015,,,2054139000.0
September 2015,,,2034679000.0
December 2015,,,1947516000.0
March 2016,,,1991348000.0
June 2016,,,1925770000.0
September 2016,,,1887213000.0
December 2016,,,1768480000.0
March 2017,,,1670734000.0
June 2017,,,2479903000.0
September 2017,,,2444660000.0
