,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,322250.0,219500.0,18000.0,,
June 2009,322250.0,219500.0,18000.0,,
September 2009,322250.0,219500.0,18000.0,,
December 2009,322250.0,219500.0,18000.0,,
March 2010,362000.0,236000.0,-67.0,,
June 2010,371000.0,243000.0,395000.0,,
September 2010,475000.0,270000.0,55.0,,
December 2010,374000.0,230000.0,86.0,4812000.0,1330000.0
March 2011,441000.0,262000.0,-74000.0,,
June 2011,375000.0,226000.0,106000.0,4471000.0,1446000.0
September 2011,532000.0,255000.0,-131.0,4219000.0,1362000.0
December 2011,483000.0,204000.0,128.0,4165000.0,1358000.0
March 2012,484000.0,278000.0,62000.0,4164000.0,1562000.0
June 2012,430000.0,210000.0,-11000.0,3934000.0,1524000.0
September 2012,466000.0,279000.0,125000.0,4022000.0,1787000.0
December 2012,329000.0,267000.0,553.0,5293000.0,5047000.0
March 2013,227000.0,227000.0,-141000.0,2787000.0,2548000.0
June 2013,322000.0,322000.0,-188000.0,2552000.0,2244000.0
September 2013,181000.0,181000.0,-113000.0,2310000.0,2045000.0
December 2013,264000.0,264000.0,-225000.0,5029000.0,1760000.0
March 2014,259000.0,259000.0,-106000.0,2612000.0,1841000.0
June 2014,513000.0,309000.0,232000.0,7365000.0,1850000.0
September 2014,511000.0,308000.0,270000.0,7623000.0,2122000.0
December 2014,588000.0,303000.0,165000.0,7451000.0,1525000.0
March 2015,604000.0,349000.0,80000.0,7982000.0,1939000.0
June 2015,624000.0,318000.0,31000.0,7810000.0,1783000.0
September 2015,605000.0,291000.0,90000.0,7207000.0,1371000.0
December 2015,594000.0,274000.0,195000.0,7386000.0,1848000.0
March 2016,634000.0,310000.0,198000.0,7704000.0,2370000.0
June 2016,639000.0,351000.0,177000.0,7876000.0,2549000.0
September 2016,619000.0,298000.0,120000.0,8387000.0,2741000.0
December 2016,706000.0,349000.0,41000.0,8244000.0,2943000.0
March 2017,663000.0,295000.0,243000.0,8911000.0,4058000.0
June 2017,710000.0,354000.0,136000.0,8797000.0,4047000.0
September 2017,630000.0,278000.0,11000.0,8175000.0,3770000.0
December 2017,723000.0,332000.0,148000.0,7915000.0,3986000.0
March 2018,656000.0,278000.0,62000.0,8224000.0,4580000.0
June 2018,766000.0,388000.0,77000.0,7907000.0,4548000.0
September 2018,774000.0,268000.0,-120000.0,8212000.0,3854000.0
December 2018,1097000.0,355000.0,-440000.0,6205000.0,4061000.0
March 2019,394000.0,308000.0,186000.0,6678000.0,4507000.0
June 2019,449000.0,365000.0,-59000.0,5921000.0,3098000.0
September 2019,366000.0,287000.0,115000.0,5353000.0,2728000.0
December 2019,371000.0,270000.0,-100000.0,4997000.0,2681000.0
March 2020,381000.0,302000.0,175000.0,5348000.0,3430000.0
June 2020,458000.0,342000.0,45000.0,5057000.0,3304000.0
September 2020,378000.0,297000.0,164000.0,4415000.0,2699000.0
December 2020,341000.0,256000.0,149000.0,4173000.0,3007000.0
March 2021,384000.0,298000.0,539000.0,4614000.0,3451000.0
June 2021,249000.0,249000.0,-574000.0,4073000.0,2909000.0
September 2021,268000.0,268000.0,-344000.0,3772000.0,2634000.0
December 2021,249000.0,249000.0,-248000.0,3688000.0,2243000.0
March 2022,360000.0,360000.0,-421000.0,3180000.0,1705000.0
June 2022,292000.0,292000.0,-1097000.0,1659000.0,1153000.0
