,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2010,460763.0,394868.0,,,
September 2010,515148.0,210265.0,,,
December 2010,519214.0,397898.0,,,
March 2011,488737.0,666486.0,7479983.0,6183206.0,27887.0
June 2011,523896.0,347655.0,,,
September 2011,552567.0,257275.0,7965341.0,6616966.0,25145.0
December 2011,549347.0,281328.0,8238157.0,6884627.0,26645.0
March 2012,492821.0,216166.0,8575729.0,7099065.0,31177.0
June 2012,568459.0,315114.0,8869956.0,7390088.0,31177.0
September 2012,553199.0,202400.0,8864132.0,7357685.0,31189.0
December 2012,575289.0,255092.0,9209933.0,7694633.0,31189.0
March 2013,523497.0,157324.0,9220857.0,7688947.0,34220.0
June 2013,636240.0,524319.0,10009159.0,8426704.0,37220.0
September 2013,640396.0,482241.0,10437667.0,8814700.0,40247.0
December 2013,718086.0,190554.0,10654188.0,9035923.0,43247.0
March 2014,708020.0,256593.0,11003814.0,9381054.0,
June 2014,641252.0,387212.0,11497717.0,9782649.0,
September 2014,618598.0,420197.0,11788795.0,10020689.0,
December 2014,717366.0,594339.0,12546220.0,10771490.0,
March 2015,639996.0,407807.0,12841170.0,11095268.0,
June 2015,677823.0,746603.0,13786371.0,12000320.0,
September 2015,788811.0,135422.0,13623079.0,11776229.0,
December 2015,789529.0,423677.0,14414093.0,12543356.0,
March 2016,791393.0,384408.0,14702091.0,12780539.0,
June 2016,906517.0,337596.0,15389231.0,13317849.0,
September 2016,914648.0,536651.0,15955463.0,13832373.0,
December 2016,913703.0,322778.0,16046404.0,13909248.0,
March 2017,1019935.0,276951.0,16577488.0,14503887.0,
June 2017,939011.0,305622.0,16877494.0,14807002.0,
September 2017,1113213.0,564660.0,17280406.0,15186505.0,
December 2017,906550.0,477706.0,18072094.0,15988288.0,
March 2018,1048176.0,1217571.0,19352976.0,17232332.0,
June 2018,861693.0,2259285.0,23954124.0,21917647.0,
September 2018,1042532.0,946304.0,23038466.0,20817528.0,
December 2018,985043.0,788880.0,23884847.0,21545715.0,
March 2019,1117877.0,1166307.0,26084652.0,23469556.0,
June 2019,1113833.0,909533.0,27675698.0,24782734.0,
September 2019,1232611.0,1328678.0,29025692.0,26330706.0,
December 2019,1469198.0,848112.0,30894016.0,28348989.0,
March 2020,2191599.0,-528943.0,28920508.0,25915795.0,
