,NetIncomeLoss,Assets
September 2013,0.0,
December 2013,0.0,200000.0
March 2014,0.0,
June 2014,0.0,
September 2014,-93389.0,3256977.0
December 2014,-1047334.0,28550814.0
March 2015,-5369560.0,132873785.0
June 2015,-294136.0,135792580.0
September 2015,-2000.0,136622134.0
December 2015,16000.0,149054000.0
March 2016,-1414893.0,208005558.0
June 2016,-783440.0,241530055.0
September 2016,-7167000.0,387844633.0
December 2016,-1987000.0,470345000.0
March 2017,-9249000.0,623933000.0
June 2017,-2111000.0,635075000.0
September 2017,-1546000.0,672617000.0
December 2017,-4292000.0,709017000.0
March 2018,11373000.0,735669000.0
June 2018,-1411000.0,686857000.0
September 2018,-2785000.0,821019000.0
December 2018,-8069000.0,948829000.0
March 2019,-4002000.0,941522000.0
June 2019,-3454000.0,1098764000.0
September 2019,-1776000.0,1354424000.0
December 2019,-10329000.0,1573545000.0
March 2020,41749000.0,1592495000.0
June 2020,73536000.0,1510232000.0
September 2020,-7014000.0,1688481000.0
December 2020,-6731000.0,1863417000.0
March 2021,-5721000.0,1929259000.0
June 2021,-11698000.0,2320898000.0
September 2021,-10965000.0,2293415000.0
December 2021,-10782000.0,2704921000.0
March 2022,1153000.0,2913208000.0
June 2022,-33067000.0,3170687000.0
