,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2008,367468.8,124609.1,-1150.0,,,
September 2008,367468.8,124609.1,-13296.0,,,
December 2008,367468.8,124609.1,-13296.0,,,
March 2009,367468.8,124609.1,-13296.0,,,
June 2009,367468.8,124609.1,-13296.0,,,
September 2009,367468.8,124609.1,-619342.5,,,
December 2009,367468.8,124609.1,-619342.5,,,
March 2010,367468.8,124609.1,-619342.5,,,
June 2010,367468.8,124609.1,-619342.5,,,
September 2010,1246911.0,177443.0,-1149259.0,,,
December 2010,1544365.0,323421.0,-1544198.0,,,
March 2011,1242508.0,472125.0,-1200104.0,,,
June 2011,367468.8,124609.1,-1185387.0,11790807.0,574621.0,11216186.0
September 2011,987018.0,357131.0,-987019.0,,,
December 2011,1042656.0,394115.0,-1042656.0,16099156.0,762905.0,15336251.0
March 2012,805063.0,232713.0,-676477.0,15891608.0,1702326.0,14189282.0
