,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,380100500.0,-1008521500.0,,,
June 2009,380100500.0,-1008521500.0,,,
September 2009,380100500.0,-1008521500.0,,,
December 2009,380100500.0,-1008521500.0,,,
March 2010,349296000.0,-175414000.0,,,
June 2010,376637000.0,-86324000.0,,,
September 2010,382997000.0,-154685000.0,,,
December 2010,461282000.0,-62666000.0,17460382000.0,3603173000.0,
March 2011,372710000.0,-131832000.0,,,
June 2011,408111000.0,-53179000.0,16882051000.0,3025016000.0,
September 2011,402160000.0,-74056000.0,16508946000.0,2923592000.0,
December 2011,421952000.0,-43027000.0,16542039000.0,2985285000.0,771878000.0
March 2012,423628000.0,-143629000.0,16489343000.0,2967345000.0,
June 2012,401479000.0,-39025000.0,16451822000.0,3055871000.0,
September 2012,419855000.0,-50561000.0,16402319000.0,3067410000.0,
December 2012,431355000.0,-191264000.0,16292713000.0,2993807000.0,816530000.0
March 2013,403363000.0,-203003000.0,15519151000.0,2369154000.0,
June 2013,411341000.0,7202000.0,15296478000.0,2461720000.0,
September 2013,411354000.0,-101855000.0,15231181000.0,2479745000.0,
December 2013,423803000.0,-309227000.0,15045335000.0,2513294000.0,533456000.0
March 2014,413146000.0,-424190000.0,15097302000.0,2350390000.0,
June 2014,420577000.0,-186631000.0,14752178000.0,2612009000.0,
September 2014,426902000.0,-114852000.0,14306035000.0,2299519000.0,
December 2014,418194000.0,-68088000.0,14002449000.0,2142350000.0,289065000.0
March 2015,416188000.0,-384966000.0,13581933000.0,1917553000.0,
June 2015,424562000.0,-54466000.0,13626945000.0,2185836000.0,
September 2015,428967000.0,-221917000.0,13459229000.0,2165603000.0,
December 2015,432237000.0,-93272000.0,13673115000.0,2778115000.0,330302000.0
March 2016,425568000.0,-88515000.0,13382670000.0,2618393000.0,
June 2016,434581000.0,-278900000.0,13341367000.0,2702811000.0,
September 2016,421700000.0,-34951000.0,12824272000.0,2276523000.0,
December 2016,444050000.0,106035000.0,12862247000.0,2504687000.0,227450000.0
March 2017,450619000.0,-388215000.0,12273741000.0,1942534000.0,
June 2017,447290000.0,-174037000.0,12301453000.0,1973593000.0,
September 2017,438654000.0,-248177000.0,12257260000.0,2027474000.0,
December 2017,515083000.0,416538000.0,12260431000.0,2067347000.0,278267000.0
