,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,,576500000.0,2972750000.0,,
June 2007,,576500000.0,2972750000.0,,
September 2007,,576500000.0,2972750000.0,,
December 2007,,576500000.0,2972750000.0,,
March 2008,52250000.0,526000000.0,4139000000.0,,
June 2008,52250000.0,629000000.0,5439000000.0,,
September 2008,52250000.0,513000000.0,5188000000.0,,
December 2008,52250000.0,561000000.0,-31764000000.0,142865000000.0,20843000000.0
March 2009,47500000.0,475000000.0,800000000.0,,
June 2009,47500000.0,476000000.0,1298000000.0,150073000000.0,23074000000.0
September 2009,47500000.0,427000000.0,1503000000.0,152427000000.0,22253000000.0
December 2009,47500000.0,452000000.0,813000000.0,152588000000.0,21167000000.0
March 2010,57500000.0,444000000.0,2098000000.0,154810000000.0,23593000000.0
June 2010,57500000.0,438000000.0,4164000000.0,151456000000.0,26666000000.0
September 2010,57500000.0,493000000.0,3055000000.0,155333000000.0,35317000000.0
December 2010,57500000.0,630000000.0,2041000000.0,156314000000.0,34660000000.0
March 2011,48250000.0,499000000.0,3028000000.0,159643000000.0,35613000000.0
June 2011,48250000.0,514000000.0,3402000000.0,160068000000.0,34678000000.0
September 2011,48250000.0,466000000.0,2616000000.0,154689000000.0,32391000000.0
December 2011,48250000.0,-614000000.0,3390000000.0,153230000000.0,30218000000.0
March 2012,55250000.0,685000000.0,2937000000.0,162881000000.0,37066000000.0
June 2012,55250000.0,235000000.0,2267000000.0,114008000000.0,16912000000.0
September 2012,55250000.0,330000000.0,1798000000.0,115369000000.0,15781000000.0
December 2012,55250000.0,-144000000.0,1426000000.0,117144000000.0,23989000000.0
March 2013,64500000.0,165000000.0,2139000000.0,117780000000.0,24235000000.0
June 2013,64500000.0,193000000.0,2050000000.0,116947000000.0,22602000000.0
September 2013,64500000.0,249000000.0,2480000000.0,119760000000.0,22557000000.0
December 2013,64500000.0,247000000.0,2487000000.0,118057000000.0,19023000000.0
March 2014,65750000.0,182000000.0,2123000000.0,120025000000.0,20400000000.0
June 2014,65750000.0,218000000.0,2081000000.0,121648000000.0,18836000000.0
September 2014,65750000.0,203000000.0,2704000000.0,118986000000.0,16253000000.0
December 2014,65750000.0,132000000.0,-39000000.0,116539000000.0,15068000000.0
March 2015,55500000.0,159000000.0,272000000.0,110042000000.0,10840000000.0
June 2015,55500000.0,218000000.0,-179000000.0,112003000000.0,11944000000.0
September 2015,55500000.0,293000000.0,-1071000000.0,105949000000.0,9664000000.0
December 2015,55500000.0,283000000.0,-3450000000.0,97484000000.0,8789000000.0
March 2016,29000000.0,186000000.0,-1469000000.0,99834000000.0,10934000000.0
June 2016,29000000.0,167000000.0,-1071000000.0,96054000000.0,9259000000.0
September 2016,29000000.0,203000000.0,-1040000000.0,94284000000.0,9641000000.0
December 2016,29000000.0,167000000.0,-35000000.0,89772000000.0,8609000000.0
March 2017,25000000.0,97000000.0,586000000.0,87973000000.0,10728000000.0
June 2017,25000000.0,134000000.0,-3440000000.0,78004000000.0,19879000000.0
September 2017,25000000.0,110000000.0,420000000.0,74861000000.0,16954000000.0
December 2017,25000000.0,86000000.0,1579000000.0,73362000000.0,16512000000.0
March 2018,19500000.0,99000000.0,888000000.0,70727000000.0,13187000000.0
June 2018,19500000.0,118000000.0,1640000000.0,68936000000.0,11608000000.0
September 2018,19500000.0,119000000.0,1861000000.0,70556000000.0,14723000000.0
December 2018,19500000.0,65000000.0,1868000000.0,69980000000.0,13274000000.0
March 2019,20500000.0,153000000.0,1833000000.0,71498000000.0,13683000000.0
June 2019,20500000.0,129000000.0,1580000000.0,71261000000.0,15800000000.0
September 2019,20500000.0,87000000.0,3056000000.0,70340000000.0,15217000000.0
December 2019,20500000.0,187000000.0,720000000.0,70514000000.0,16913000000.0
March 2020,18750000.0,-3000000.0,-1739000000.0,65033000000.0,13144000000.0
June 2020,18750000.0,156000000.0,260000000.0,63046000000.0,11053000000.0
September 2020,18750000.0,96000000.0,-450000000.0,63157000000.0,11059000000.0
December 2020,18750000.0,181000000.0,-772000000.0,62618000000.0,12066000000.0
March 2021,15500000.0,311000000.0,982000000.0,83693000000.0,14614000000.0
June 2021,15500000.0,117000000.0,2091000000.0,85403000000.0,17172000000.0
September 2021,15500000.0,128000000.0,2379000000.0,87304000000.0,20181000000.0
December 2021,15500000.0,163000000.0,2627000000.0,90661000000.0,16050000000.0
March 2022,,187000000.0,5759000000.0,93308000000.0,17586000000.0
June 2022,,96000000.0,5145000000.0,93693000000.0,18860000000.0
