,OperatingExpenses,NetIncomeLoss,Assets
March 2008,38872000.0,,
June 2008,38872000.0,,
September 2008,38872000.0,,
December 2008,38872000.0,,
March 2009,47376000.0,,
June 2009,45786000.0,,
September 2009,45246000.0,,
December 2009,43960000.0,,1935764000.0
March 2010,46232000.0,,
June 2010,46146000.0,,1930449000.0
September 2010,49305000.0,,2069863000.0
December 2010,43466000.0,,2357309000.0
March 2011,54721000.0,,2296712000.0
June 2011,54618000.0,,2386181000.0
September 2011,56619000.0,,
December 2011,51355000.0,,2521022000.0
March 2012,56506000.0,,
June 2012,57068000.0,,2472324000.0
September 2012,57383000.0,,2470776000.0
December 2012,53635000.0,,2539972000.0
March 2013,59826000.0,,2655250000.0
June 2013,62232000.0,,2597390000.0
September 2013,62246000.0,,2644863000.0
December 2013,64199000.0,,2729662000.0
March 2014,65276000.0,,2721124000.0
June 2014,66635000.0,,2750110000.0
September 2014,68187000.0,,2741324000.0
December 2014,67002000.0,,2757510000.0
March 2015,69848000.0,17359000.0,2788455000.0
June 2015,69693000.0,17359000.0,2740572000.0
September 2015,70441000.0,17359000.0,2741686000.0
December 2015,73559000.0,17359000.0,2810224000.0
March 2016,76006000.0,9156000.0,2841615000.0
June 2016,75760000.0,12145000.0,2882064000.0
September 2016,78166000.0,11834000.0,2991721000.0
December 2016,80071000.0,52436000.0,3040647000.0
March 2017,81632000.0,31845000.0,3039236000.0
June 2017,81902000.0,25224000.0,2958498000.0
September 2017,85033000.0,3173000.0,3145704000.0
December 2017,86488000.0,-37150000.0,3193585000.0
March 2018,90769000.0,9180000.0,3183420000.0
June 2018,90464000.0,37729000.0,3214690000.0
September 2018,94779000.0,6548000.0,3201083000.0
December 2018,94004000.0,16314000.0,3191247000.0
March 2019,94202000.0,4891000.0,3362523000.0
June 2019,96479000.0,4484000.0,3428547000.0
September 2019,103217000.0,2601000.0,3491158000.0
December 2019,100534000.0,27209000.0,3563855000.0
March 2020,106565000.0,4315000.0,3747649000.0
