,NetIncomeLoss,Assets
March 2009,-7887500.0,
June 2009,-7887500.0,
September 2009,-7887500.0,
December 2009,-7887500.0,
March 2010,-10747000.0,
June 2010,-30883000.0,
September 2010,33414000.0,
December 2010,-45607000.0,4483854000.0
March 2011,388000.0,
June 2011,-1393000.0,4395116000.0
September 2011,9800000.0,4503234000.0
December 2011,82320000.0,4685810000.0
March 2012,9469000.0,4695069000.0
June 2012,14225000.0,4797101000.0
September 2012,16749000.0,5136975000.0
December 2012,21458000.0,5802410000.0
March 2013,17257000.0,5770432000.0
June 2013,15617000.0,5901370000.0
September 2013,14169000.0,6014694000.0
December 2013,14964000.0,5685818000.0
March 2014,9944000.0,5653018000.0
June 2014,9412000.0,5963055000.0
