,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,23395000.0,4991500.0,-9680500.0,,
June 2010,23395000.0,4991500.0,-9680500.0,,
September 2010,12971000.0,3868000.0,-1213000.0,,
December 2010,15516000.0,5234000.0,32972000.0,46488000.0,27367000.0
March 2011,14566000.0,4313000.0,-1112000.0,,
June 2011,16588000.0,4971000.0,-763000.0,,
September 2011,27422000.0,6760000.0,-723000.0,120928000.0,42285000.0
December 2011,43941000.0,17396000.0,-7377000.0,122003000.0,55900000.0
March 2012,37451000.0,11088000.0,-5223000.0,116968000.0,50622000.0
June 2012,,11008000.0,-7255000.0,103518000.0,41189000.0
September 2012,,5201000.0,-4440000.0,104563000.0,45794000.0
