,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2014,,0.0,,
June 2014,,-24032.333333333332,,
September 2014,,-24032.333333333332,,
December 2014,,-24032.333333333332,364.0,364.0
March 2015,,-22427.0,,
June 2015,,-78080.0,,
September 2015,,-5475.0,,
December 2015,,15099.0,14547.0,14547.0
March 2016,5747.0,-5760.0,2391.0,2391.0
June 2016,16790.0,-16618.0,,
September 2016,7431.0,-7562.0,4787.0,4787.0
December 2016,-991.0,914.0,496.0,496.0
March 2017,138229.0,-186171.0,11300.0,11300.0
June 2017,484053.0,-653566.0,99635.0,79088.0
September 2017,160197.0,-252986.0,19815.0,2939.0
December 2017,429487.0,-3579877.0,16820.0,16820.0
March 2018,482482.0,-3954104.0,42722.0,42722.0
June 2018,255243.0,-241519.0,86331.0,86331.0
September 2018,189903.0,250267.0,47933.0,47933.0
December 2018,42937.0,3343770.0,31600.0,31600.0
March 2019,37745.0,-200094.0,20627.0,20627.0
June 2019,63308.0,-82463.0,18395.0,18395.0
September 2019,36106.0,-142239.0,22999.0,22999.0
December 2019,837465.0,10516101.0,949010.0,435164.0
March 2020,302492.0,-2136389.0,1170672.0,665231.0
June 2020,4242534.0,-6487373.0,1185187.0,697315.0
September 2020,212934.0,-212044.0,844785.0,374194.0
December 2020,5147925.0,-7489044.0,597016.0,223729.0
March 2021,404001.0,-2637758.0,1972415.0,1606731.0
June 2021,460072.0,-1560167.0,3156352.0,2721064.0
September 2021,249912.0,-1518878.0,2857778.0,2390838.0
December 2021,6547968.0,-5980306.0,2374232.0,1318748.0
March 2022,601781.0,-2074089.0,2347877.0,1344922.0
June 2022,416843.0,-2310561.0,4038554.0,2085540.0
