,NetIncomeLoss,Assets
March 2015,209500.0,
June 2015,209500.0,
September 2015,372000.0,
December 2015,33000.0,334049000.0
March 2016,358000.0,
June 2016,399000.0,
September 2016,27000.0,372169000.0
December 2016,335000.0,374917000.0
March 2017,211000.0,382481000.0
June 2017,196000.0,390168000.0
September 2017,351000.0,400297000.0
December 2017,-354000.0,406618000.0
March 2018,581000.0,446610000.0
June 2018,510000.0,470854000.0
September 2018,915000.0,465171000.0
December 2018,946000.0,475104000.0
March 2019,337000.0,621279000.0
June 2019,1818000.0,617423000.0
September 2019,1427000.0,622535000.0
