,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2013,-40053.0,,,-57228.0,125000.0,
June 2013,-87351.0,,,-356379.3333333333,101482.0,
September 2013,-831197.0,,,-356379.3333333333,119291.0,44291.0
December 2013,,,,-356379.3333333333,85506.0,35506.0
March 2014,-252773.0,,,-166362.0,68688.0,43688.0
June 2014,-198505.0,,,-215680.0,21361.0,21361.0
September 2014,-72730.0,,,-91287.0,20612.0,20612.0
December 2014,2695910.0,,,-1671005.0,41015.0,41015.0
March 2015,-1576345.0,,,-861461.5,509871.0,507571.0
June 2015,-157467.0,,,-861461.5,444500.0,442200.0
September 2015,404708.0,,,-403754.0,667978.0,665678.0
December 2015,3937572.0,,,-465184.0,52469.0,52469.0
March 2016,-126478.0,,,-117888.0,75918.0,75918.0
June 2016,-71149.0,,,-61531.0,337604.0,337604.0
September 2016,177630.0,,,-173834.0,284852.0,284852.0
December 2016,661548.0,,,-182482.0,196962.0,196962.0
March 2017,-149754.0,4984.0,247666.75,51993.0,311468.0,311468.0
June 2017,129291.0,4984.0,247666.75,-119768.0,260300.0,260300.0
September 2017,181816.0,4984.0,247666.75,-140508.0,305795.0,305795.0
December 2017,1136601.0,4984.0,247666.75,-726685.0,239818.0,813560.0
March 2018,378591.0,19237.75,378592.0,-3990040.0,781128.0,781128.0
June 2018,918491.0,19237.75,918491.0,-945545.0,940183.0,940183.0
September 2018,403359.0,19237.75,403359.0,-397791.0,648120.0,648120.0
December 2018,626290.0,19237.75,132187.0,-672759.0,113253.0,125977.0
March 2019,2985897.0,27405.0,2635993.0,-2985897.0,101014.0,101014.0
June 2019,571232.0,214863.0,356369.0,-713000.0,636721.0,636721.0
September 2019,478715.0,141820.0,294847.0,-524869.0,233865.0,233865.0
December 2019,2061879.0,282300.0,2144126.0,-2378529.0,93472.0,93472.0
March 2020,623992.0,11787.0,612205.0,-625821.0,132529.0,132529.0
June 2020,647956.0,18888.0,629068.0,-693052.0,188881.0,101881.0
September 2020,9105901.0,60042.0,9045859.0,-9221359.0,185448.0,93359.0
December 2020,4471250.0,154501.0,4316749.0,-5171168.0,217100.0,115750.0
March 2021,26705225.0,58180.0,26647045.0,-27047138.0,396587.0,295237.0
June 2021,1300063.0,68884.0,1231179.0,-1304476.0,193531.0,92181.0
September 2021,724416.0,19757.0,704659.0,-724416.0,329446.0,228096.0
December 2021,1070965.0,90637.0,980328.0,-1473153.0,26799.0,26799.0
March 2022,954501.0,52355.0,902146.0,-964264.0,77443.0,37955.0
June 2022,754797.0,147611.0,607186.0,-879037.0,59097.0,20622.0
