,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2013,1264250.0,-1826250.0,,
June 2013,1264250.0,-1826250.0,,
September 2013,1264250.0,-1826250.0,,
December 2013,1264250.0,-1826250.0,,
March 2014,1145000.0,-1245000.0,,
June 2014,1576000.0,-1535000.0,,
September 2014,1838000.0,-1268000.0,,
December 2014,1946000.0,-4573000.0,25434000.0,7807000.0
March 2015,2009000.0,-3618000.0,,
June 2015,2154000.0,-3400000.0,98296000.0,74282000.0
September 2015,2797000.0,-4760000.0,94191000.0,44718000.0
December 2015,2594000.0,-3890000.0,90481000.0,27506000.0
March 2016,3043000.0,-3603000.0,89580000.0,28297000.0
June 2016,3024000.0,-2264000.0,89754000.0,29049000.0
September 2016,3464000.0,-1125000.0,89010000.0,24292000.0
December 2016,3107000.0,-1289000.0,92583000.0,32220000.0
March 2017,3629000.0,660000.0,92894000.0,34274000.0
June 2017,4002000.0,2797000.0,99583000.0,40107000.0
September 2017,4367000.0,3682000.0,105747000.0,50989000.0
December 2017,4580000.0,2577000.0,110248000.0,53842000.0
March 2018,5333000.0,4320000.0,114065000.0,55627000.0
June 2018,5750000.0,7474000.0,123958000.0,64527000.0
September 2018,6440000.0,5524000.0,136189000.0,61973000.0
December 2018,6588000.0,2649000.0,175741000.0,107998000.0
March 2019,8481000.0,3725000.0,200582000.0,57547000.0
June 2019,9339000.0,23151000.0,226094000.0,64064000.0
September 2019,10602000.0,4978000.0,233828000.0,64665000.0
December 2019,11086000.0,4428000.0,260102000.0,61791000.0
March 2020,11212000.0,1983000.0,293427000.0,92710000.0
June 2020,12128000.0,19257000.0,320351000.0,102744000.0
September 2020,13454000.0,137676000.0,386272000.0,201853000.0
December 2020,11735000.0,-513000.0,389480000.0,199353000.0
March 2021,14383000.0,479000.0,378697000.0,181452000.0
June 2021,15506000.0,2021000.0,399072000.0,189867000.0
September 2021,16500000.0,-141000.0,407387000.0,197376000.0
December 2021,19591000.0,-1331000.0,408017000.0,158595000.0
March 2022,24320000.0,-14287000.0,400034000.0,169574000.0
June 2022,26687000.0,-29970000.0,375428000.0,156383000.0
