,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,1369275.0,272666.5,,3553078.0,,,
June 2010,1369275.0,272666.5,,3553078.0,,,
September 2010,1131935.0,271453.0,,3949957.0,,,
December 2010,2263523.0,270657.0,,11916336.0,147199859.0,102626297.0,
March 2011,1407301.0,136467.0,,5661000.0,,,
June 2011,1795904.0,138241.0,,1628347.0,,,
September 2011,2000830.0,145413.0,,1937840.0,158464822.0,108935159.0,
December 2011,3219843.0,137240.0,,4904175.0,160303368.0,104029482.0,
March 2012,2145623.0,142685.0,97883.0,2059409.0,160936457.0,104343637.0,
June 2012,1318238.0,142685.0,97883.0,2527119.0,166495638.0,109273531.0,
September 2012,1835445.0,142077.0,97883.0,5252036.0,174803921.0,116979232.0,
December 2012,2579168.0,142831.0,97883.0,9344323.0,195219011.0,134637959.0,
March 2013,2145702.0,98622.0,285499.25,4156861.0,190663842.0,130740473.0,
June 2013,2414794.0,-79642.0,285499.25,784189.0,200095946.0,102163662.0,
September 2013,2625912.0,0.0,285499.25,3257136.0,213317159.0,115653250.0,
December 2013,2189469.0,1203.0,285499.25,4971392.0,233119543.0,115076016.0,
March 2014,2057619.0,,,637059.0,232625102.0,111527685.0,
June 2014,2380821.0,,,156816.0,267408689.0,126454043.0,
September 2014,2945961.0,,,4716884.0,280828612.0,106651585.0,
December 2014,4449697.0,,,3120057.0,279434092.0,104611525.0,3162281.0
March 2015,4037136.0,,,1682900.0,279853391.0,105975079.0,
June 2015,1544873.0,,,2177495.0,269580735.0,96776381.0,
September 2015,2447189.0,,,-369763.0,261791370.0,94425455.0,
December 2015,7851536.0,,,-541897.0,270403070.0,112995153.0,2979857.0
March 2016,1541084.0,,,-1066080.0,301955300.0,123643183.0,
June 2016,1757803.0,,,384811.0,282493555.0,97816709.0,
September 2016,2117197.0,,,-420610.0,277599759.0,35113798.0,
December 2016,1526286.0,,,-4443592.0,261661030.0,101626483.0,2789390.0
March 2017,3050208.0,,,-2649908.0,262911880.0,101706899.0,
June 2017,3388091.0,,,-2487998.0,262289706.0,98812586.0,
September 2017,8882394.0,,,-9229065.0,264732849.0,98578782.0,
December 2017,85500893.0,,,-88216729.0,190680253.0,61987337.0,0.0
March 2018,2843328.0,,,-2791926.0,192569004.0,61122374.0,
June 2018,3648526.0,,,-3448036.0,179239354.0,55954523.0,
September 2018,17559481.0,,,-17592125.0,157291990.0,41207673.0,
December 2018,166378915.0,,,-146164967.0,62946609.0,24164227.0,
March 2019,1021285.0,24469.0,,-1894558.0,67270696.0,19967622.0,
June 2019,2072352.0,18068.0,,-1695725.0,66279267.0,20425563.0,
September 2019,1596644.0,22785.0,,-1084237.0,64570998.0,20313212.0,
December 2019,8736875.0,,,-20554412.0,115980570.0,94996986.0,
March 2020,6135149.0,,357.6666666666667,117206758.0,22685260.0,2069668.0,
June 2020,631706.0,,357.6666666666667,-528763.0,23313718.0,976859.0,
September 2020,867140.0,,357.6666666666667,-2425017.0,29236513.0,11620201.0,
December 2020,7719007.0,,388.0,-25322667.0,15931712.0,15596440.0,335272.0
March 2021,1531598.0,174529.0,396.0,-797309.0,48358943.0,47873955.0,484988.0
June 2021,604438.0,174529.0,1015.0,-403478.0,80904770.0,80255312.0,649458.0
September 2021,7843511.0,174529.0,12607.0,-10494177.0,94122813.0,76572733.0,17550080.0
December 2021,5030902.0,174529.0,43545.0,25900889.0,91657085.0,72721055.0,18936030.0
March 2022,4464448.0,,45208.0,-2698371.0,92766573.0,73323671.0,19442902.0
June 2022,4217875.0,,44974.0,-2110392.0,85734516.0,66452075.0,19282441.0
