,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,0.0,2897.5,0.0,,,
June 2010,0.0,2897.5,-2155.0,,,
September 2010,0.0,-1820.0,-1820.0,,,
December 2010,0.0,26674.5,-23777.0,3600.0,3600.0,0.0
March 2011,98265.0,128154.0,-96986.0,,,
June 2011,58329.0,128154.0,-217651.0,1549567.0,124573.0,1424994.0
September 2011,,161635.0,-161635.0,1586261.0,142012.0,1399992.0
December 2011,,,-146399.0,1547670.0,136066.0,
March 2012,,,-184446.0,1434655.0,46820.0,
June 2012,,,-163788.0,1434154.0,72344.0,
