,NetIncomeLoss,Assets,AssetsCurrent
March 2017,-153250.0,,
June 2017,-153250.0,,
September 2017,-153250.0,232000.0,
December 2017,-153250.0,29236000.0,1180000.0
March 2018,509000.0,30929000.0,1541000.0
June 2018,373000.0,32477000.0,2769000.0
September 2018,10000.0,52557000.0,4946000.0
December 2018,-2690000.0,57960000.0,3539000.0
March 2019,-710000.0,60389000.0,5200000.0
June 2019,-508000.0,78188000.0,9406000.0
September 2019,1154000.0,79582000.0,8923000.0
December 2019,-954000.0,82550000.0,10488000.0
March 2020,-2370000.0,92195000.0,13908000.0
June 2020,-4251000.0,90890000.0,10130000.0
September 2020,-568000.0,149593000.0,31186000.0
December 2020,-7671000.0,121144000.0,24423000.0
March 2021,-2432000.0,118093000.0,21730000.0
June 2021,-5926000.0,169168000.0,68241000.0
September 2021,-3621000.0,619808000.0,63482000.0
December 2021,-19604000.0,1270032000.0,118511000.0
March 2022,-23755000.0,1244808000.0,97204000.0
June 2022,-8188000.0,1232492000.0,92768000.0
