,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2009,21648500.0,338750.0,,
June 2009,21648500.0,338750.0,,
September 2009,21648500.0,338750.0,,
December 2009,21648500.0,338750.0,,
March 2010,22455000.0,-2087000.0,,
June 2010,23712000.0,-4181000.0,,
September 2010,21998000.0,-2210000.0,,
December 2010,22391000.0,-2218000.0,307546000.0,30691000.0
March 2011,21764000.0,-1695000.0,,
June 2011,22768000.0,-2306000.0,300100000.0,30855000.0
September 2011,22119000.0,-1826000.0,303633000.0,37081000.0
December 2011,24644000.0,-4486000.0,293479000.0,30659000.0
March 2012,21589000.0,-2749000.0,296689000.0,36678000.0
June 2012,21819000.0,-3128000.0,288791000.0,28885000.0
