,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,2438336.5,2211868.5,-1449870.0,,,
June 2010,2438336.5,2211868.5,-1449870.0,,,
September 2010,2438336.5,2211868.5,-1449870.0,,,
December 2010,2438336.5,2211868.5,-1449870.0,4978153.0,2858502.0,995253.0
March 2011,2333854.0,2160753.0,-1226584.0,,,
June 2011,2155340.0,2005991.0,-1202508.0,,,
September 2011,2154397.0,2051647.0,-1110973.0,,,
December 2011,1948725.0,1693907.0,-914640.0,4556968.0,2791817.0,933749.0
March 2012,2149365.0,2044819.0,-785951.0,3901245.0,2164608.0,897541.0
June 2012,2352339.0,2256676.0,-1234620.0,4489574.0,2827450.0,880197.0
September 2012,2310177.0,2215751.0,-1634896.0,7363647.0,5953803.0,692330.0
December 2012,4625875.0,3921721.0,-1551776.0,27068427.0,4810083.0,19851400.0
March 2013,5117512.0,4267597.0,-1596280.0,27539592.0,5808040.0,19382226.0
June 2013,5306432.0,4433848.0,1685773.0,27320847.0,6061906.0,18810181.0
September 2013,5224121.0,4312508.0,-2192104.0,26678957.0,6186222.0,17858888.0
December 2013,6680234.0,5742372.0,-2979292.0,68950661.0,14709751.0,43047555.0
March 2014,10386888.0,7819397.0,1441741.0,69697949.0,17248333.0,41440385.0
June 2014,10423472.0,7825494.0,-2468897.0,70054147.0,18484123.0,39776835.0
September 2014,10968095.0,8137368.0,309923.0,66976909.0,16334285.0,38047521.0
December 2014,12450803.0,9442115.0,-1849909.0,73747494.0,14460054.0,45808528.0
March 2015,12739741.0,9736294.0,-4263722.0,71195744.0,13492781.0,43909230.0
June 2015,12897478.0,9857721.0,-712408.0,68971797.0,12969679.0,41953152.0
September 2015,12936910.0,9796483.0,-4859491.0,66897470.0,12529321.0,40349589.0
December 2015,15410959.0,11618609.0,1605796.0,105752266.0,16809287.0,73634665.0
March 2016,14341049.0,11424786.0,-2533545.0,103709243.0,16649235.0,73351812.0
June 2016,14301903.0,11270013.0,-2680338.0,100499918.0,14307420.0,72958288.0
September 2016,14406676.0,11408048.0,-3145154.0,96123267.0,11539298.0,71654821.0
December 2016,18571882.0,14422076.0,-4357286.0,132995123.0,17741970.0,101004238.0
March 2017,17449609.0,13613661.0,-3481948.0,133273858.0,20549482.0,
June 2017,17931543.0,14330934.0,-2877375.0,124414460.0,13601489.0,
September 2017,43359000.0,26830000.0,-6705000.0,126476745.0,18477345.0,
December 2017,-5853644.0,2949607.0,-1035278.0,348098000.0,82024000.0,266074000.0
March 2018,18279611.0,13947995.0,-4207777.0,150895589.0,47113727.0,
June 2018,59954000.0,43001000.0,-18522000.0,638880000.0,82484000.0,556396000.0
September 2018,66486000.0,46788000.0,-17631000.0,633998000.0,86252000.0,547746000.0
