,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,38950000.0,5775000.0,,
June 2009,38950000.0,5775000.0,,
September 2009,38950000.0,5775000.0,,
December 2009,38950000.0,5775000.0,,
March 2010,38900000.0,-5000000.0,,
June 2010,43900000.0,-2700000.0,,
September 2010,39600000.0,1200000.0,,
December 2010,50900000.0,-169200000.0,764500000.0,300000000.0
March 2011,44100000.0,-5300000.0,,
June 2011,29300000.0,4400000.0,738800000.0,269900000.0
September 2011,28000000.0,1700000.0,716800000.0,256900000.0
December 2011,20800000.0,-15200000.0,706700000.0,274300000.0
March 2012,48100000.0,-1100000.0,731700000.0,293400000.0
June 2012,33500000.0,-16500000.0,720300000.0,382200000.0
September 2012,33200000.0,-14700000.0,607200000.0,261500000.0
December 2012,22100000.0,4800000.0,613200000.0,267200000.0
March 2013,34700000.0,-600000.0,601800000.0,268900000.0
June 2013,34200000.0,117500000.0,650000000.0,258400000.0
September 2013,31700000.0,16000000.0,656800000.0,266000000.0
December 2013,33200000.0,27100000.0,644800000.0,265500000.0
March 2014,34200000.0,7400000.0,651600000.0,271100000.0
June 2014,34900000.0,17100000.0,658500000.0,281700000.0
September 2014,33400000.0,15400000.0,651300000.0,283300000.0
December 2014,17500000.0,23800000.0,658700000.0,290500000.0
March 2015,34400000.0,14900000.0,649000000.0,291600000.0
June 2015,36100000.0,18300000.0,660700000.0,306700000.0
September 2015,33400000.0,18800000.0,662800000.0,312800000.0
December 2015,18100000.0,11500000.0,666500000.0,315100000.0
March 2016,29600000.0,13600000.0,583200000.0,276700000.0
June 2016,30300000.0,9100000.0,651300000.0,253700000.0
September 2016,31100000.0,8500000.0,648600000.0,260800000.0
December 2016,31300000.0,12600000.0,643200000.0,259600000.0
March 2017,31500000.0,7300000.0,652000000.0,273400000.0
June 2017,34900000.0,11400000.0,997600000.0,302900000.0
September 2017,38300000.0,12500000.0,997200000.0,300600000.0
December 2017,40000000.0,30400000.0,992300000.0,303800000.0
March 2018,41800000.0,12900000.0,1008100000.0,321200000.0
June 2018,40700000.0,26900000.0,1016200000.0,325000000.0
September 2018,38200000.0,21700000.0,1009300000.0,314400000.0
December 2018,38400000.0,32500000.0,1023800000.0,328500000.0
March 2019,43900000.0,17500000.0,1070200000.0,340200000.0
June 2019,41800000.0,32800000.0,1095700000.0,367600000.0
September 2019,43000000.0,28400000.0,1173600000.0,380200000.0
December 2019,44500000.0,29800000.0,1165500000.0,360700000.0
March 2020,42200000.0,23400000.0,1227100000.0,422900000.0
June 2020,37400000.0,21400000.0,1211200000.0,406800000.0
September 2020,38400000.0,25300000.0,1224700000.0,417700000.0
December 2020,40800000.0,26100000.0,1208800000.0,405500000.0
March 2021,38200000.0,22200000.0,1266100000.0,404900000.0
June 2021,42800000.0,29700000.0,1289400000.0,428200000.0
September 2021,36200000.0,29200000.0,1313800000.0,464000000.0
December 2021,32000000.0,19500000.0,1366100000.0,431000000.0
March 2022,43600000.0,20500000.0,1425100000.0,464200000.0
June 2022,42100000.0,33500000.0,1443800000.0,479900000.0
