,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2009,-275659.0,,,
December 2009,-275659.0,,,
March 2010,-275659.0,,,
June 2010,-275659.0,,,
September 2010,-713541.0,,,
December 2010,-713541.0,,,
March 2011,-713541.0,,,
June 2011,-713541.0,3557144.0,2473258.0,
September 2011,-1650170.0,2485159.0,1251273.0,
December 2011,-492480.0,1468210.0,234324.0,
March 2012,-243079.0,9636812.0,8402926.0,
June 2012,-1873963.0,9137180.0,7903294.0,
September 2012,-4236756.0,4432321.0,3198435.0,
December 2012,-1161451.0,3058963.0,1625077.0,
March 2013,-501033.0,17442933.0,16009047.0,
June 2013,-4133443.0,14564350.0,13130464.0,
September 2013,-6178953.0,10926697.0,9492811.0,
December 2013,-1613508.0,5963613.0,4529727.0,
March 2014,-679524.0,5471142.0,4037256.0,
June 2014,-726237.0,4981293.0,3547407.0,
September 2014,-1037170.0,4155789.0,2721903.0,
December 2014,-661250.0,3749333.0,2315447.0,
March 2015,-346186.0,8617611.0,7183725.0,
June 2015,-1563347.0,2014430.0,2014430.0,
September 2015,-450492.0,1819772.0,1819772.0,
December 2015,-318158.0,1559089.0,1559089.0,
March 2016,-181257.0,1432812.0,1432812.0,
June 2016,-270311.0,1312654.0,1312654.0,
September 2016,-955650.0,1170309.0,1170309.0,
December 2016,-592142.0,5912535.0,5912535.0,
March 2017,-516929.0,5726056.0,5726056.0,
June 2017,-771732.0,5367540.0,5367540.0,
September 2017,-668636.0,5114906.0,5114906.0,
December 2017,-808344.0,15947298.0,15947298.0,
March 2018,-906282.0,16834193.0,16834193.0,
June 2018,-3805548.0,13966476.0,13966476.0,
September 2018,-2885400.0,11841000.0,11841000.0,
December 2018,-1885730.0,10534896.0,10534896.0,
March 2019,-1435684.0,9975058.0,9975058.0,
June 2019,1435684.0,8761853.0,8761853.0,
September 2019,-1851334.0,7638796.0,7638796.0,
December 2019,-2928532.0,5505273.0,5505273.0,
March 2020,-1910325.0,3845825.0,3845825.0,
June 2020,1910325.0,3084162.0,3084162.0,
September 2020,33442625.0,36562128.0,36562128.0,
December 2020,-3214045.0,32352643.0,32352643.0,
March 2021,-4510158.0,26849078.0,26849078.0,
June 2021,-1849299.0,35970880.0,35934349.0,36531.0
September 2021,-4572213.0,41461851.0,27828212.0,
December 2021,-4875039.0,37356861.0,23728537.0,
March 2022,-6827867.0,23585161.0,9976367.0,
June 2022,-7231531.0,37293985.0,23779454.0,
