,OperatingExpenses,NetIncomeLoss,Assets
June 2012,3083666.6666666665,,
September 2012,3083666.6666666665,,
December 2012,3083666.6666666665,,349427000.0
March 2013,9396000.0,-6123000.0,
June 2013,16565000.0,-6123000.0,612524000.0
September 2013,15707000.0,-4589000.0,784562000.0
December 2013,21703000.0,,894202000.0
March 2014,25198000.0,,1023519000.0
June 2014,28400000.0,,1083555000.0
September 2014,32728000.0,,1259276000.0
December 2014,38013000.0,,1360773000.0
March 2015,38612000.0,,1387163000.0
June 2015,41559000.0,,1365659000.0
September 2015,44339000.0,,1359112000.0
