,NetIncomeLoss,Assets,AssetsCurrent
March 2011,15000000.0,,
June 2011,15000000.0,,
September 2011,15000000.0,,
December 2011,15000000.0,3216000000.0,
March 2012,19000000.0,,
June 2012,13000000.0,,
September 2012,34000000.0,,
December 2012,18000000.0,3316000000.0,289000000.0
March 2013,22000000.0,,
June 2013,11000000.0,,
September 2013,29000000.0,,
December 2013,-7000000.0,3369000000.0,352000000.0
March 2014,22000000.0,3388000000.0,362000000.0
June 2014,14000000.0,3409000000.0,364000000.0
September 2014,31000000.0,3443000000.0,398000000.0
December 2014,20000000.0,3388000000.0,283000000.0
March 2015,19000000.0,3404000000.0,292000000.0
June 2015,16000000.0,3443000000.0,333000000.0
September 2015,33000000.0,3493000000.0,364000000.0
