,OperatingExpenses,NetIncomeLoss,Assets
March 2013,2406000.0,-966000.0,
June 2013,1319000.0,-523000.0,
September 2013,979000.0,53000.0,
December 2013,1531000.0,688000.0,23178000.0
March 2014,1866000.0,1703000.0,42854000.0
June 2014,3775000.0,616000.0,69628000.0
September 2014,3484000.0,632000.0,69058000.0
December 2014,4111000.0,695000.0,74234000.0
March 2015,9381000.0,-2024000.0,75864000.0
June 2015,6682000.0,-125000.0,80391000.0
September 2015,6710000.0,-103000.0,81301000.0
December 2015,6693000.0,579000.0,82083000.0
March 2016,10292000.0,-1115000.0,83833000.0
June 2016,5733000.0,1340000.0,91722000.0
September 2016,10285000.0,-1806000.0,92455000.0
December 2016,5827000.0,1592000.0,90849000.0
March 2017,8336000.0,246000.0,91829000.0
June 2017,7363000.0,921000.0,102705000.0
September 2017,12788000.0,-2263000.0,115523000.0
December 2017,8169000.0,1390000.0,114437000.0
March 2018,11220000.0,1951000.0,127496000.0
June 2018,13942000.0,135000.0,141449000.0
September 2018,17103000.0,-2114000.0,144468000.0
December 2018,15669000.0,832000.0,147923000.0
March 2019,17249000.0,98000.0,156256000.0
June 2019,688000.0,-4532000.0,178716000.0
September 2019,595000.0,-3535000.0,164088000.0
December 2019,-16056000.0,8280000.0,63454000.0
March 2020,805000.0,-8297000.0,54783000.0
June 2020,1505000.0,-2571000.0,54783000.0
September 2020,1900000.0,-9590000.0,36956000.0
December 2020,1756000.0,-1999000.0,34705000.0
March 2021,2202000.0,34000.0,35860000.0
June 2021,2762000.0,-227000.0,42692000.0
September 2021,4260000.0,-4962000.0,43850000.0
December 2021,5704000.0,-3359000.0,40829000.0
March 2022,3975000.0,-3823000.0,35644000.0
June 2022,4743000.0,-5478000.0,37273000.0
