,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2007,457750000.0,292000000.0,,,
June 2007,457750000.0,292000000.0,,,
September 2007,457750000.0,292000000.0,,,
December 2007,457750000.0,292000000.0,,,
March 2008,465500000.0,180000000.0,,,
June 2008,465500000.0,180000000.0,,,
September 2008,507000000.0,149000000.0,,,
December 2008,509000000.0,-1791000000.0,26913000000.0,7360000000.0,14796000000.0
March 2009,500000000.0,257000000.0,,,
June 2009,508000000.0,136000000.0,,,
September 2009,527000000.0,371000000.0,26681000000.0,7517000000.0,
December 2009,496000000.0,-101000000.0,25548000000.0,7551000000.0,13445000000.0
March 2010,421000000.0,-162000000.0,25142000000.0,7549000000.0,
June 2010,472000000.0,93000000.0,25047000000.0,7729000000.0,
September 2010,504000000.0,397000000.0,25089000000.0,7808000000.0,
December 2010,533000000.0,316000000.0,25368000000.0,8028000000.0,12749000000.0
March 2011,485000000.0,354000000.0,25595000000.0,8488000000.0,
June 2011,484000000.0,224000000.0,26044000000.0,9416000000.0,
September 2011,477000000.0,468000000.0,25834000000.0,9935000000.0,
December 2011,441000000.0,281000000.0,27018000000.0,10456000000.0,12477000000.0
March 2012,513000000.0,188000000.0,33849000000.0,9212000000.0,
June 2012,474000000.0,134000000.0,33088000000.0,9281000000.0,
September 2012,527000000.0,237000000.0,32561000000.0,8993000000.0,
December 2012,578000000.0,235000000.0,32153000000.0,8905000000.0,14571000000.0
March 2013,567000000.0,318000000.0,32698000000.0,8981000000.0,
June 2013,515000000.0,259000000.0,32545000000.0,9268000000.0,
September 2013,473000000.0,382000000.0,32589000000.0,9475000000.0,
December 2013,650000000.0,436000000.0,31528000000.0,9025000000.0,14229000000.0
March 2014,528000000.0,-95000000.0,30695000000.0,8733000000.0,
June 2014,436000000.0,161000000.0,30802000000.0,8751000000.0,
September 2014,467000000.0,355000000.0,29403000000.0,8139000000.0,
December 2014,362000000.0,134000000.0,28684000000.0,7959000000.0,13235000000.0
March 2015,406000000.0,313000000.0,27967000000.0,7660000000.0,
June 2015,403000000.0,227000000.0,28178000000.0,7727000000.0,
September 2015,417000000.0,220000000.0,31981000000.0,12754000000.0,
December 2015,419000000.0,178000000.0,30587000000.0,6477000000.0,12346000000.0
March 2016,376000000.0,334000000.0,31043000000.0,6792000000.0,
June 2016,386000000.0,40000000.0,31392000000.0,6871000000.0,
September 2016,380000000.0,312000000.0,32601000000.0,8103000000.0,
December 2016,316000000.0,218000000.0,33093000000.0,6670000000.0,13459000000.0
March 2017,422000000.0,209000000.0,33301000000.0,6721000000.0,
June 2017,422000000.0,80000000.0,33877000000.0,7237000000.0,
September 2017,431000000.0,395000000.0,33813000000.0,7211000000.0,
December 2017,378000000.0,1460000000.0,33903000000.0,8277000000.0,13713000000.0
March 2018,421000000.0,729000000.0,34030000000.0,7260000000.0,
June 2018,12000000.0,405000000.0,33796000000.0,7272000000.0,
September 2018,405000000.0,562000000.0,33803000000.0,7318000000.0,
December 2018,885000000.0,316000000.0,33576000000.0,6996000000.0,13469000000.0
March 2019,413000000.0,424000000.0,34178000000.0,7062000000.0,
June 2019,402000000.0,292000000.0,34347000000.0,7388000000.0,
September 2019,387000000.0,344000000.0,33848000000.0,7051000000.0,
December 2019,445000000.0,165000000.0,33471000000.0,6639000000.0,13395000000.0
March 2020,418000000.0,-141000000.0,33215000000.0,7215000000.0,
June 2020,332000000.0,266000000.0,32519000000.0,6599000000.0,
September 2020,360000000.0,204000000.0,31840000000.0,11288000000.0,
December 2020,243000000.0,153000000.0,31718000000.0,11236000000.0,
March 2021,361000000.0,349000000.0,31477000000.0,12167000000.0,
June 2021,460000000.0,432000000.0,31448000000.0,12226000000.0,
September 2021,434000000.0,864000000.0,29471000000.0,9896000000.0,
December 2021,130000000.0,107000000.0,25243000000.0,7096000000.0,
March 2022,341000000.0,360000000.0,25158000000.0,7184000000.0,
June 2022,300000000.0,511000000.0,25282000000.0,7046000000.0,
