,NetIncomeLoss,Assets
March 2009,1593500.0,
June 2009,1593500.0,
September 2009,1593500.0,
December 2009,1593500.0,
March 2010,5322000.0,
June 2010,5078000.0,
September 2010,6890000.0,
December 2010,6613000.0,3999455000.0
March 2011,4237000.0,
June 2011,10221000.0,4010617000.0
September 2011,7338000.0,4112679000.0
December 2011,6248000.0,4305058000.0
March 2012,12841000.0,4312851000.0
June 2012,13957000.0,4427684000.0
September 2012,13583000.0,4593197000.0
December 2012,9407000.0,4990553000.0
March 2013,12552000.0,4900558000.0
June 2013,9556000.0,4959756000.0
September 2013,6810000.0,4912730000.0
December 2013,7935000.0,5923716000.0
March 2014,6890000.0,5747102000.0
June 2014,10774000.0,5913918000.0
September 2014,11973000.0,5934809000.0
December 2014,12263000.0,6051812000.0
March 2015,15709000.0,6506276000.0
June 2015,15160000.0,6717007000.0
September 2015,14582000.0,6805884000.0
December 2015,14591000.0,7694754000.0
March 2016,20009000.0,8253779000.0
June 2016,20970000.0,8204401000.0
September 2016,20208000.0,8202215000.0
December 2016,19162000.0,8247079000.0
March 2017,18010000.0,8361845000.0
June 2017,21958000.0,8204721000.0
September 2017,21632000.0,9755627000.0
December 2017,13672000.0,9810739000.0
March 2018,23268000.0,10055863000.0
June 2018,27879000.0,11301920000.0
September 2018,33710000.0,11335132000.0
December 2018,32141000.0,11408006000.0
March 2019,31497000.0,11312495000.0
June 2019,45169000.0,12160290000.0
September 2019,34612000.0,12569262000.0
December 2019,37851000.0,13209597000.0
March 2020,20040000.0,13294509000.0
June 2020,30131000.0,15026153000.0
September 2020,47958000.0,15612664000.0
December 2020,39809000.0,17908339000.0
March 2021,52814000.0,18244427000.0
June 2021,61605000.0,18371006000.0
September 2021,55924000.0,18996225000.0
December 2021,49580000.0,19274549000.0
March 2022,43089000.0,19230879000.0
June 2022,51873000.0,19658399000.0
