,SellingGeneralAndAdministrativeExpense,Assets,AssetsCurrent
March 2010,89900000.0,,
June 2010,221100000.0,,
September 2010,225300000.0,,
December 2010,140100000.0,2028800000.0,756200000.0
March 2011,195700000.0,,
June 2011,227800000.0,1678600000.0,504400000.0
September 2011,196700000.0,1647700000.0,537600000.0
December 2011,169700000.0,1564100000.0,635700000.0
March 2012,180200000.0,1546500000.0,604600000.0
June 2012,139800000.0,,
September 2012,134000000.0,1145800000.0,439300000.0
